scheme_code,as_on_date,sector,holding_perc,market_value
152474,2025-04,Retail,0.51,0.17
152474,2025-04,Agriculture,0.26,0.09
150571,2025-04,Banks,27.92,561.7
150571,2025-04,Automobiles,6.38,128.38
150571,2025-04,Internet and Technology,6.03,121.31
150571,2025-04,Petroleum Products,5.27,106.08
150571,2025-04,Diversified FMCG,5.26,105.82
150571,2025-04,Pharmaceuticals,5.24,105.39
150571,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,4.2,84.35
150571,2025-04,Cement,3.94,79.17
150571,2025-04,Construction,3.15,63.48
150571,2025-04,Telecom,3.11,62.65
150571,2025-04,Transporation,3.01,60.46
150571,2025-04,Consumer Durables,2.83,56.9
150571,2025-04,Retailing,2.76,55.36
150571,2025-04,Capital Markets,2.6,52.33
150571,2025-04,Finance,2.41,48.36
150571,2025-04,Health Care,2.34,47.15
150571,2025-04,Fertilizers,2.22,44.64
150571,2025-04,Electric Equipment,2.01,40.48
150571,2025-04,Industrial Products,1.42,28.57
150571,2025-04,Beverages,1.15,23.12
150571,2025-04,Agriculture,1.12,22.5
150571,2025-04,Chemicals,1.06,21.24
150571,2025-04,Gas,1.03,20.82
150571,2025-04,Insurance,1.01,20.48
150571,2025-04,Power,0.92,18.61
150571,2025-04,Leisure Products,0.91,18.39
150571,2025-04,Oil & Gas,0.73,14.62
152189,2025-04,Insurance,17.38,293.15
152189,2025-04,Derivatives(Index/Stock Futures),16.37,276.24
152189,2025-04,Petroleum Products,10.97,185.03
152189,2025-04,Construction,9.48,159.92
152189,2025-04,Power,8.83,148.93
152189,2025-04,Finance,6.98,117.71
152189,2025-04,Transporation,5.45,91.96
152189,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,5.33,90.03
152189,2025-04,Pharmaceuticals,5.21,87.86
152189,2025-04,Govt-Sec,4.0,67.49
152189,2025-04,Entertainment,3.11,52.4
152189,2025-04,Automobiles,2.57,43.31
152189,2025-04,Minerals & Mining,2.3,38.85
152189,2025-04,Gas,1.57,26.47
152189,2025-04,Real Estate,0.42,7.16
152821,2025-04,Banks,14.28,114.75
152821,2025-04,Industrial Products,11.49,92.5
152821,2025-04,Finance,8.87,71.28
152821,2025-04,Internet and Technology,8.04,64.71
152821,2025-04,Pharmaceuticals,6.83,54.93
152821,2025-04,Power,5.31,42.74
152821,2025-04,Electric Equipment,5.24,42.09
152821,2025-04,Petroleum Products,3.81,30.7
152821,2025-04,Transporation,3.43,27.56
152821,2025-04,Aerospace & Defence,3.28,26.32
152821,2025-04,Automobiles,3.23,25.9
152821,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,3.04,24.63
152821,2025-04,Real Estate,2.56,20.56
152821,2025-04,Consumer Durables,2.52,20.26
152821,2025-04,Leisure Products,2.41,19.36
152821,2025-04,Agriculture,2.14,17.22
152821,2025-04,Health Care,2.08,16.77
152821,2025-04,Construction,2.01,16.13
152821,2025-04,Telecom,1.82,14.61
152821,2025-04,Paper,1.72,13.86
152821,2025-04,Ferrous Metal,1.24,9.94
152821,2025-04,Non Ferrous Metals,1.02,8.2
152821,2025-04,Retail,0.94,7.56
152821,2025-04,Beverages,0.65,5.2
152821,2025-04,Capital Markets,0.65,5.21
152821,2025-04,Chemicals,0.52,4.17
152821,2025-04,Household Appliances,0.51,4.09
152821,2025-04,Commercial Services,0.36,2.91
152051,2025-04,Banks,28.58,41.9
152051,2025-04,ETF Units,18.79,27.53
152051,2025-04,Finance,13.39,19.63
152051,2025-04,Cement,6.84,10.03
152051,2025-04,Telecom,5.38,7.89
152051,2025-04,Diversified FMCG,4.09,6.01
152051,2025-04,Automobiles,3.71,5.44
152051,2025-04,Internet and Technology,3.62,5.31
152051,2025-04,Petroleum Products,3.08,4.51
152051,2025-04,Transporation,2.97,4.36
152051,2025-04,Agriculture,1.94,2.84
152051,2025-04,Pharmaceuticals,1.56,2.3
152051,2025-04,Consumer Durables,1.11,1.62
152051,2025-04,Fertilizers,1.07,1.57
152051,2025-04,Power,0.99,1.45
152051,2025-04,Construction,0.98,1.44
152051,2025-04,Leisure Products,0.75,1.09
152051,2025-04,Personal Products,0.48,0.71
152051,2025-04,Derivatives(Index/Stock Futures),0.46,0.68
152051,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.21,0.29
151753,2025-04,Finance,25.31,217.73
151753,2025-04,Derivatives(Index/Stock Futures),11.31,97.2
151753,2025-04,Pharmaceuticals,11.23,96.51
151753,2025-04,Consumer Durables,7.03,60.43
151753,2025-04,Fertilizers,5.86,50.39
151753,2025-04,Banks,5.7,49.02
151753,2025-04,Real Estate,5.51,47.47
151753,2025-04,Automobiles,5.01,43.08
151753,2025-04,Telecom,3.6,31.0
151753,2025-04,Transporation,3.55,30.55
151753,2025-04,Govt-Sec,2.87,24.69
151753,2025-04,Capital Markets,2.82,24.23
151753,2025-04,Chemicals,2.58,22.23
151753,2025-04,Agriculture,2.43,20.94
151753,2025-04,Health Care,2.14,18.45
151753,2025-04,Leisure Products,2.01,17.33
151753,2025-04,Industrial Products,1.36,11.68
151753,2025-04,Beverages,1.23,10.65
151753,2025-04,Insurance,0.51,4.35
151753,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,-2.06,-17.75
151368,2025-04,Banks,18.73,436.23
151368,2025-04,Industrial Products,5.78,134.61
151368,2025-04,Automobiles,5.39,125.51
151368,2025-04,Internet and Technology,5.23,121.8
151368,2025-04,Pharmaceuticals,4.9,114.46
151368,2025-04,Transporation,4.5,104.62
151368,2025-04,Petroleum Products,4.2,97.82
151368,2025-04,Cement,4.07,94.68
151368,2025-04,Retailing,3.66,85.0
151368,2025-04,Finance,3.65,85.1
151368,2025-04,Electric Equipment,3.56,83.21
151368,2025-04,Telecom,3.5,81.4
151368,2025-04,Construction,3.15,73.41
151368,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,3.1,72.17
151368,2025-04,Chemicals,3.09,71.98
151368,2025-04,Diversified FMCG,2.96,68.78
151368,2025-04,Insurance,2.67,62.21
151368,2025-04,Real Estate,2.26,52.62
151368,2025-04,Power,2.16,50.29
151368,2025-04,Consumer Durables,1.9,44.35
151368,2025-04,Retail,1.5,34.91
151368,2025-04,Health Care,1.27,29.58
151368,2025-04,Aerospace & Defence,1.18,27.58
151368,2025-04,Derivatives(Index/Stock Futures),1.08,25.12
151368,2025-04,Govt-Sec,1.07,24.94
151368,2025-04,Non Ferrous Metals,0.86,19.93
151368,2025-04,Textiles,0.86,20.13
151368,2025-04,Beverages,0.83,19.33
151368,2025-04,Capital Markets,0.68,15.9
151368,2025-04,Consumer Services,0.58,13.49
151368,2025-04,Paper,0.48,11.21
151368,2025-04,Agriculture,0.44,10.16
151368,2025-04,Household Appliances,0.44,10.29
151368,2025-04,Fertilizers,0.31,7.22
118678,2025-04,Banks,16.24,929.32
118678,2025-04,Power,6.92,395.67
118678,2025-04,Pharmaceuticals,6.55,374.83
118678,2025-04,Internet and Technology,6.54,374.35
118678,2025-04,Automobiles,5.7,326.2
118678,2025-04,Consumer Durables,5.04,287.87
118678,2025-04,Telecom,5.02,286.72
118678,2025-04,Retailing,4.18,239.47
118678,2025-04,Finance,4.16,237.44
118678,2025-04,Petroleum Products,3.91,223.57
118678,2025-04,Transporation,3.57,204.21
118678,2025-04,Electric Equipment,3.34,190.5
118678,2025-04,Industrial Products,3.31,190.29
118678,2025-04,Ferrous Metal,2.83,161.68
118678,2025-04,Insurance,2.31,132.23
118678,2025-04,Leisure Products,2.3,131.58
118678,2025-04,Personal Products,2.17,124.16
118678,2025-04,Chemicals,1.89,108.12
118678,2025-04,Aerospace & Defence,1.87,106.8
118678,2025-04,Cement,1.75,100.3
118678,2025-04,Beverages,1.55,88.66
118678,2025-04,Real Estate,1.47,83.96
118678,2025-04,Oil & Gas,1.17,67.17
118678,2025-04,Textiles,1.09,62.12
118678,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.05,58.3
118678,2025-04,Non Ferrous Metals,0.97,55.5
118678,2025-04,Health Care,0.94,53.9
118678,2025-04,Construction,0.88,50.14
118678,2025-04,Diversified FMCG,0.61,35.13
118678,2025-04,Diversified Metals & Mining,0.38,21.9
118678,2025-04,Capital Markets,0.29,16.71
152064,2025-04,ETF Units,18.05,1402.52
152064,2025-04,Banks,9.19,714.33
152064,2025-04,Automobiles,8.45,657.0
152064,2025-04,Govt-Sec,7.7,598.74
152064,2025-04,Internet and Technology,7.68,596.53
152064,2025-04,Power,6.11,474.65
152064,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,5.84,453.2
152064,2025-04,Finance,5.7,443.13
152064,2025-04,Telecom,5.5,427.33
152064,2025-04,Diversified FMCG,4.57,355.13
152064,2025-04,Retailing,3.9,303.2
152064,2025-04,Petroleum Products,2.04,158.41
152064,2025-04,Industrial Products,1.77,136.82
152064,2025-04,Leisure Products,1.61,124.76
152064,2025-04,Beverages,1.35,105.02
152064,2025-04,Entertainment,1.27,98.81
152064,2025-04,Cement,1.18,91.75
152064,2025-04,Gas,1.17,90.76
152064,2025-04,Personal Products,1.09,85.08
152064,2025-04,Health Care,1.04,80.93
152064,2025-04,Chemicals,0.75,58.61
152064,2025-04,Transporation,0.73,57.11
152064,2025-04,Insurance,0.71,55.51
152064,2025-04,Pharmaceuticals,0.7,54.59
152064,2025-04,Construction,0.59,46.12
152064,2025-04,Others,0.44,34.39
152064,2025-04,Mutual Fund Units,0.34,26.4
152064,2025-04,Printing & Publishing,0.29,22.28
152064,2025-04,Agriculture,0.17,13.01
152064,2025-04,REIT/InvIT,0.05,4.06
152064,2025-04,Minerals & Mining,0.02,1.57
140353,2025-04,Banks,20.8,529.09
140353,2025-04,Finance,10.46,266.35
140353,2025-04,Internet and Technology,8.46,214.81
140353,2025-04,Automobiles,6.0,152.64
140353,2025-04,Pharmaceuticals,5.49,139.56
140353,2025-04,Consumer Durables,5.45,138.62
140353,2025-04,Construction,3.66,93.09
140353,2025-04,Power,3.34,84.88
140353,2025-04,Retailing,3.12,79.38
140353,2025-04,Agriculture,3.05,77.44
140353,2025-04,Petroleum Products,2.79,71.03
140353,2025-04,Telecom,2.73,69.41
140353,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.54,63.9
140353,2025-04,Cement,2.43,61.74
140353,2025-04,Health Care,2.12,53.82
140353,2025-04,Real Estate,2.07,52.53
140353,2025-04,Electric Equipment,1.92,48.79
140353,2025-04,Chemicals,1.9,48.35
140353,2025-04,Industrial Products,1.45,36.72
140353,2025-04,Diversified FMCG,1.33,33.81
140353,2025-04,Aerospace & Defence,1.27,32.33
140353,2025-04,Retail,1.23,31.5
140353,2025-04,Capital Markets,1.15,29.18
140353,2025-04,Beverages,1.13,28.67
140353,2025-04,Leisure Products,0.96,24.48
140353,2025-04,Non Ferrous Metals,0.94,23.92
140353,2025-04,Ferrous Metal,0.91,23.12
140353,2025-04,Oil & Gas,0.87,22.09
140353,2025-04,Insurance,0.43,11.05
152710,2025-04,Finance,14.63,257.87
152710,2025-04,Internet and Technology,9.24,162.98
152710,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,9.02,159.17
152710,2025-04,Pharmaceuticals,8.03,141.44
152710,2025-04,Banks,7.45,131.33
152710,2025-04,Health Care,5.52,97.28
152710,2025-04,Automobiles,5.05,89.1
152710,2025-04,Telecom,4.36,76.91
152710,2025-04,Agriculture,4.07,71.82
152710,2025-04,Fertilizers,3.73,65.67
152710,2025-04,Leisure Products,3.07,54.1
152710,2025-04,Electric Equipment,2.8,49.28
152710,2025-04,Chemicals,2.79,49.22
152710,2025-04,Real Estate,2.66,46.83
152710,2025-04,Non Ferrous Metals,2.22,39.11
152710,2025-04,Transporation,2.08,36.75
152710,2025-04,Capital Markets,2.06,36.36
152710,2025-04,Retailing,1.94,34.11
152710,2025-04,Industrial Products,1.81,31.98
152710,2025-04,Diversified Metals & Mining,1.62,28.53
152710,2025-04,Power,1.62,28.64
152710,2025-04,Beverages,1.12,19.67
152710,2025-04,Govt-Sec,1.12,19.82
152710,2025-04,Insurance,1.02,17.94
152710,2025-04,Consumer Durables,0.97,17.09
152710,2025-04,Textiles,0.0,0.05
150539,2025-04,Banks,24.11,490.1
150539,2025-04,Power,18.69,379.74
150539,2025-04,Oil & Gas,10.74,218.28
150539,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,9.77,198.47
150539,2025-04,Petroleum Products,6.07,123.23
150539,2025-04,Consumer Services,4.78,97.18
150539,2025-04,Gas,4.78,96.98
150539,2025-04,Insurance,4.6,93.49
150539,2025-04,Aerospace & Defence,2.63,53.34
150539,2025-04,Transporation,2.41,48.98
150539,2025-04,Govt-Sec,1.88,38.22
150539,2025-04,Minerals & Mining,1.76,35.77
118989,2025-04,Textiles,0.84,626.97
118989,2025-04,Electric Equipment,0.84,630.64
118989,2025-04,Construction,0.67,501.46
118989,2025-04,Beverages,0.55,409.38
118989,2025-04,Printing & Publishing,0.3,224.06
118989,2025-04,Media & Entertainment,0.1,71.4
118989,2025-04,Cigarettes/Tobacco,0.06,44.77
118543,2025-04,Mutual Fund Units,98.36,1279.8699
118543,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.64,21.28
119351,2025-04,Banks,16.68,220.74
119351,2025-04,Power,6.78,89.66
119351,2025-04,Pharmaceuticals,6.03,79.85
119351,2025-04,Industrial Products,5.98,79.22
119351,2025-04,Internet and Technology,4.98,65.93
119351,2025-04,Aerospace & Defence,4.79,63.45
119351,2025-04,Real Estate,4.57,60.63
119351,2025-04,Finance,4.47,59.11
119351,2025-04,Diversified Metals & Mining,4.47,59.19
119351,2025-04,Electric Equipment,3.96,52.35
119351,2025-04,Consumer Durables,3.38,44.77
119351,2025-04,Insurance,3.35,44.25
119351,2025-04,Capital Markets,3.08,40.68
119351,2025-04,Agriculture,2.99,39.55
119351,2025-04,Fertilizers,2.63,34.76
119351,2025-04,Telecom,2.62,34.68
119351,2025-04,Automobiles,2.51,33.33
119351,2025-04,Cement,2.39,31.63
119351,2025-04,Ferrous Metal,1.81,23.9
119351,2025-04,Transporation,1.78,23.49
119351,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,1.46,19.83
119351,2025-04,Petroleum Products,1.44,19.11
119351,2025-04,Chemicals,1.34,17.71
119351,2025-04,Retailing,1.24,16.38
119351,2025-04,Commercial Services,1.2,15.9
119351,2025-04,Textiles,1.16,15.36
119351,2025-04,Health Care,1.15,15.24
119351,2025-04,Beverages,1.07,14.1
119351,2025-04,Construction,0.68,8.98
119351,2025-04,Govt-Sec,0.01,0.1
150481,2025-04,Banks,20.59,534.49
150481,2025-04,Finance,11.78,305.63
150481,2025-04,Telecom,9.15,237.28
150481,2025-04,Internet and Technology,6.56,170.68
150481,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,6.41,166.57
150481,2025-04,Govt-Sec,5.33,138.48
150481,2025-04,Automobiles,4.65,120.47
150481,2025-04,Health Care,3.66,95.19
150481,2025-04,Petroleum Products,3.4,88.23
150481,2025-04,Construction,2.94,76.28
150481,2025-04,Leisure Products,2.39,62.13
150481,2025-04,Pharmaceuticals,2.38,61.9
150481,2025-04,Gas,2.13,55.2
150481,2025-04,Consumer Durables,1.93,50.2
150481,2025-04,Beverages,1.75,45.35
150481,2025-04,Retailing,1.72,44.74
150481,2025-04,Cement,1.65,42.9
150481,2025-04,Power,1.54,39.92
150481,2025-04,Chemicals,1.46,37.9
150481,2025-04,Insurance,1.16,30.08
150481,2025-04,Ferrous Metal,1.13,29.21
150481,2025-04,Infrastructure,1.0,25.89
150481,2025-04,Aerospace & Defence,0.91,23.56
150481,2025-04,Diversified FMCG,0.86,22.25
150481,2025-04,Real Estate,0.72,18.56
150481,2025-04,Agriculture,0.68,17.76
150481,2025-04,Oil & Gas,0.56,14.67
150481,2025-04,Transporation,0.51,13.12
150481,2025-04,Commercial Services,0.37,9.51
150481,2025-04,Textiles,0.36,9.43
150481,2025-04,Industrial Products,0.33,8.59
148073,2025-04,Internet and Technology,8.43,110.81
148073,2025-04,Consumer Durables,8.08,106.18
148073,2025-04,Finance,7.69,100.95
148073,2025-04,Automobiles,7.6,99.77
148073,2025-04,Electric Equipment,6.45,84.69
148073,2025-04,Pharmaceuticals,6.32,83.13
148073,2025-04,Banks,5.87,77.07
148073,2025-04,Health Care,4.02,52.82
148073,2025-04,Industrial Products,3.77,49.49
148073,2025-04,Chemicals,3.72,49.0
148073,2025-04,Retailing,3.4,44.65
148073,2025-04,Leisure Products,3.35,44.01
148073,2025-04,Fertilizers,3.25,42.71
148073,2025-04,Cement,2.79,36.74
148073,2025-04,Transporation,2.55,33.55
148073,2025-04,Insurance,2.55,33.43
148073,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,2.44,31.18
148073,2025-04,Telecom,2.09,27.47
148073,2025-04,Commercial Services,2.08,27.28
148073,2025-04,Real Estate,1.94,25.53
148073,2025-04,Ferrous Metal,1.89,24.8
148073,2025-04,Petroleum Products,1.56,20.43
148073,2025-04,Capital Markets,1.52,20.0
148073,2025-04,Power,1.51,19.86
148073,2025-04,Aerospace & Defence,1.49,19.55
148073,2025-04,Agriculture,1.43,18.78
148073,2025-04,Personal Products,1.14,14.96
148073,2025-04,Textiles,1.03,13.57
148073,2025-04,Govt-Sec,0.04,0.49
148745,2025-04,Finance,11.54,68.73
148745,2025-04,Power,8.52,50.81
148745,2025-04,Automobiles,6.57,39.19
148745,2025-04,Pharmaceuticals,5.95,35.46
148745,2025-04,Retailing,5.55,33.08
148745,2025-04,Beverages,5.16,30.72
148745,2025-04,Electric Equipment,5.14,30.64
148745,2025-04,Banks,5.04,30.04
148745,2025-04,Petroleum Products,4.95,29.49
148745,2025-04,Transporation,4.57,27.22
148745,2025-04,Personal Products,3.96,23.55
148745,2025-04,Insurance,3.84,22.88
148745,2025-04,Aerospace & Defence,3.78,22.54
148745,2025-04,Real Estate,3.57,21.25
148745,2025-04,Cement,3.35,20.0
148745,2025-04,Diversified Metals & Mining,3.15,18.8
148745,2025-04,Leisure Products,3.07,18.28
148745,2025-04,Retail,2.84,16.95
148745,2025-04,Gas,2.26,13.48
148745,2025-04,Chemicals,2.07,12.34
148745,2025-04,Internet and Technology,1.88,11.19
148745,2025-04,Consumer Durables,1.79,10.67
148745,2025-04,Ferrous Metal,1.51,8.99
148745,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,-0.06,-0.39
120416,2025-04,Banks,15.5,421.77
120416,2025-04,Internet and Technology,8.87,241.23
120416,2025-04,Consumer Durables,7.66,208.58
120416,2025-04,Automobiles,7.56,205.69
120416,2025-04,Finance,7.34,199.85
120416,2025-04,Retailing,6.45,175.41
120416,2025-04,Industrial Products,6.22,169.23
120416,2025-04,Pharmaceuticals,4.72,128.2
120416,2025-04,Health Care,4.15,112.94
120416,2025-04,Chemicals,3.87,105.33
120416,2025-04,Petroleum Products,3.41,92.75
120416,2025-04,Electric Equipment,3.22,87.58
120416,2025-04,Retail,3.06,83.42
120416,2025-04,Leisure Products,2.98,81.17
120416,2025-04,Beverages,2.64,71.92
120416,2025-04,Telecom,2.31,62.92
120416,2025-04,Power,1.79,48.61
120416,2025-04,Commercial Services,1.61,43.77
120416,2025-04,Capital Markets,1.31,35.62
120416,2025-04,Non Ferrous Metals,1.24,33.73
120416,2025-04,Aerospace & Defence,1.05,28.59
120416,2025-04,Real Estate,1.02,27.78
120416,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,0.85,22.86
120416,2025-04,Ferrous Metal,0.69,18.69
120416,2025-04,Construction,0.48,13.07
152468,2025-04,Govt-Sec,39.28,753.06
152468,2025-04,Banks,17.74,341.07
152468,2025-04,Finance,9.22,176.54
152468,2025-04,Petroleum Products,4.6,88.27
152468,2025-04,Mutual Fund Units,3.67,70.48
152468,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,3.23,62.32
152468,2025-04,Power,2.84,54.62
152468,2025-04,Gas,2.61,50.04
152468,2025-04,Consumer Services,2.6,49.94
152468,2025-04,Diversified FMCG,2.5,48.0
152468,2025-04,Automobiles,1.91,36.74
152468,2025-04,Cement,1.67,32.13
152468,2025-04,Industrial Products,1.51,28.97
152468,2025-04,Commercial Services,1.1,21.05
152468,2025-04,Internet and Technology,0.71,13.76
152468,2025-04,Aerospace & Defence,0.68,13.05
152468,2025-04,Telecom,0.66,12.67
152468,2025-04,Ferrous Metal,0.62,11.89
152468,2025-04,Consumer Durables,0.57,10.88
152468,2025-04,Insurance,0.51,9.8
152468,2025-04,Electric Equipment,0.35,6.73
152468,2025-04,Transporation,0.31,5.96
152468,2025-04,Non Ferrous Metals,0.29,5.65
152468,2025-04,Chemicals,0.26,4.97
152468,2025-04,Real Estate,0.16,3.06
152468,2025-04,Pharmaceuticals,0.13,2.65
152468,2025-04,Construction,0.09,1.75
152468,2025-04,Diversified Metals & Mining,0.09,1.64
152468,2025-04,Cigarettes/Tobacco,0.05,1.03
152468,2025-04,Capital Markets,0.02,0.39
152468,2025-04,Oil & Gas,0.02,0.47
152468,2025-04,Personal Products,0.0,0.06
151649,2025-04,Capital Markets,18.87,22.35
151649,2025-04,Finance,9.84,11.66
151649,2025-04,Pharmaceuticals,8.93,10.59
151649,2025-04,Chemicals,7.83,9.26
151649,2025-04,Internet and Technology,7.04,8.33
151649,2025-04,Consumer Durables,5.61,6.65
151649,2025-04,Transporation,3.98,4.71
151649,2025-04,Health Care,3.55,4.21
151649,2025-04,Industrial Products,3.55,4.22
151649,2025-04,Power,3.47,4.11
151649,2025-04,Gas,3.39,4.02
151649,2025-04,Electric Equipment,3.34,3.96
151649,2025-04,Beverages,3.15,3.73
151649,2025-04,Construction,3.04,3.59
151649,2025-04,Real Estate,2.33,2.76
151649,2025-04,Telecom,2.12,2.52
151649,2025-04,Automobiles,1.95,2.31
151649,2025-04,Cement,1.95,2.3
151649,2025-04,Commercial Services,1.77,2.09
151649,2025-04,Paper,1.64,1.95
151649,2025-04,Petroleum Products,1.57,1.86
151649,2025-04,Non Ferrous Metals,1.15,1.36
151649,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,-0.07,-0.12
118866,2025-04,Banks,27.39,20.8
118866,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,15.4,11.72
118866,2025-04,Automobiles,8.19,6.21
118866,2025-04,Finance,8.17,6.21
118866,2025-04,Internet and Technology,7.74,5.88
118866,2025-04,Health Care,5.39,4.1
118866,2025-04,Diversified FMCG,4.48,3.4
118866,2025-04,Pharmaceuticals,4.35,3.31
118866,2025-04,Consumer Services,3.3,2.5
118866,2025-04,Power,2.98,2.26
118866,2025-04,Electric Equipment,2.59,1.97
118866,2025-04,Retailing,2.19,1.66
118866,2025-04,Capital Markets,2.07,1.57
118866,2025-04,Industrial Products,1.53,1.16
118866,2025-04,Telecom,1.18,0.9
118866,2025-04,Insurance,1.1,0.84
118866,2025-04,Cement,0.9,0.68
118866,2025-04,Ferrous Metal,0.67,0.51
118866,2025-04,Beverages,0.38,0.29
127042,2025-04,Cash/Deposits/Margins/Treps/Repo/Swaps,32.1,8918.7598
127042,2025-04,Internet and Technology,21.78,6049.8801
127042,2025-04,Consumer Durables,13.14,3651.56
127042,2025-04,Industrial Products,10.53,2925.56
127042,2025-04,Retailing,3.98,1104.71
127042,2025-04,Telecom,3.95,1097.92
127042,2025-04,Finance,3.95,1097.34
127042,2025-04,Health Care,3.94,1094.84
127042,2025-04,Automobiles,3.75,1042.99
127042,2025-04,Real Estate,3.03,841.33
127042,2025-04,Leisure Products,2.31,642.07
127042,2025-04,Ferrous Metal,2.07,574.86
127042,2025-04,Electric Equipment,1.85,514.84
127042,2025-04,Pharmaceuticals,0.82,226.46
127042,2025-04,Gas,0.35,97.62
127042,2025-04,Derivatives(Index/Stock Futures),-7.55,-2100.52
