scheme_code,year,Q1,Q2,H1,Q3,Q4,H2,annual,YTD
118267,2023,-0.37,13.71,13.64,8.79,14.57,24.98,41.96,
150738,2023,-2.03,15.47,13.44,16.04,14.61,33.67,51.81,
118935,2023,-3.35,11.6,8.21,5.91,14.63,21.2,31.7,
149254,2023,0.1,12.96,13.62,3.01,14.64,17.49,33.44,
141808,2023,-3.34,10.8,7.78,3.84,14.69,19.46,29.4,
133386,2023,-0.91,14.72,13.69,6.97,14.74,23.08,40.36,
151814,2023,,,,19.09,14.76,37.01,37.01,
119247,2023,-2.26,14.55,12.46,14.49,14.8,31.59,48.7,
148954,2023,6.44,5.68,13.54,-3.41,14.84,9.25,24.53,
147183,2023,-1.74,14.86,12.88,9.37,14.87,25.75,42.88,
151290,2023,0.59,13.84,14.4,11.76,14.88,28.9,47.93,
135800,2023,0.74,7.64,8.46,7.91,14.89,23.75,33.9,
120728,2023,-1.61,11.82,10.3,8.55,14.9,25.08,38.42,
147662,2022,2.63,-13.53,-10.51,13.52,14.93,28.49,14.43,
151713,2023,,6.93,6.93,9.97,14.95,25.49,34.73,
150902,2023,-2.05,15.3,13.24,16.14,14.96,34.19,52.14,
120351,2023,-2.15,14.75,12.67,11.72,14.98,29.19,46.57,
119060,2023,-1.76,11.99,10.34,6.47,15.04,21.9,34.91,
120731,2023,-4.78,21.23,16.97,5.75,15.06,20.64,40.94,
135793,2022,-3.41,-10.37,-11.65,15.47,15.07,30.75,16.37,
120821,2023,-3.89,7.32,3.11,4.25,15.11,19.25,23.56,
152045,2023,,,,0.11,15.14,15.14,15.14,
134923,2023,3.05,10.99,15.25,-1.44,15.14,12.21,29.05,
119705,2023,-6.48,9.57,3.28,10.47,15.19,27.5,32.43,
120186,2023,6.3,8.08,14.63,-3.61,15.23,8.5,24.12,
149230,2023,-0.81,-6.99,-6.29,-5.34,15.26,6.25,0.52,
119517,2022,0.16,-8.19,-8.99,-4.2,15.29,9.81,-1.26,
148404,2023,-4.06,12.09,8.13,11.64,15.31,29.24,40.69,
148760,2023,0.29,7.3,7.82,0.21,15.35,13.96,22.82,
129188,2023,3.91,3.76,8.67,-0.69,15.42,12.63,23.26,
148980,2023,-2.89,11.75,9.04,5.45,15.47,21.96,33.55,
150636,2023,-1.41,11.71,10.41,3.07,15.47,18.26,30.72,
151580,2023,,8.76,8.76,8.69,15.5,24.79,35.86,
150751,2023,14.91,15.12,32.4,-0.96,15.53,13.05,49.31,
129312,2023,0.45,9.97,11.29,9.87,15.58,26.29,40.92,
149910,2023,16.04,15.08,33.42,-1.88,15.59,12.54,50.38,
149141,2023,-2.96,10.37,7.17,5.96,15.64,22.54,32.03,
152092,2023,,,,,15.7,15.7,15.7,
119275,2022,-7.89,-15.39,-22.82,0.68,15.72,17.31,-7.99,
135341,2023,-3.69,10.39,7.16,8.21,15.74,25.39,35.18,
149291,2023,15.5,15.67,33.59,-1.11,15.8,13.09,50.74,
151916,2023,,,,8.47,15.8,25.39,25.39,
118537,2023,3.11,11.18,14.64,12.76,15.92,31.1,50.16,
148822,2023,-1.66,11.33,9.68,3.98,16.0,19.45,31.06,
138528,2023,12.34,10.43,23.98,-4.68,16.01,8.89,34.55,
118527,2023,2.55,5.72,8.53,6.07,16.02,22.5,33.83,
149700,2023,-1.7,10.48,8.82,6.82,16.02,23.56,35.01,
120621,2023,0.58,11.75,12.95,10.49,16.03,27.98,45.4,
119028,2022,10.28,-20.32,-11.2,7.67,16.04,24.55,9.96,
150159,2023,-3.83,13.15,8.92,4.14,16.14,21.02,32.27,
140243,2022,-14.72,-1.59,-16.03,-17.68,16.15,-4.81,-20.66,
148662,2023,15.64,16.99,33.84,-2.19,16.17,13.55,51.57,
150440,2023,-6.74,13.61,6.27,5.29,16.17,21.77,30.46,
149870,2023,-6.52,14.84,7.74,4.39,16.2,21.0,30.79,
118557,2023,-0.94,14.29,13.64,15.54,16.22,34.42,53.13,
118769,2023,-1.36,12.87,11.61,5.12,16.24,21.8,36.63,
150643,2023,-4.19,21.5,18.07,7.63,16.25,23.88,45.87,
120834,2023,-5.39,12.39,6.42,6.54,16.43,23.46,32.06,
119732,2022,5.24,-9.95,-2.59,15.2,16.43,32.81,28.47,
148737,2023,7.22,1.79,8.73,-7.74,16.45,4.14,13.05,
151791,2023,,3.14,3.14,14.15,16.53,33.18,38.82,
147844,2022,7.54,-10.67,-1.48,13.97,16.6,31.46,28.68,
151753,2023,,,,4.79,16.65,22.36,22.36,
149059,2023,6.93,8.12,15.83,-4.53,16.67,8.94,25.87,
118539,2023,3.09,14.54,17.99,13.09,16.68,32.61,56.86,
118551,2023,7.26,12.04,20.4,-1.89,16.77,13.11,35.4,
150521,2023,-4.52,14.24,9.49,4.38,16.87,21.77,33.19,
119769,2023,-2.2,12.2,9.92,6.47,16.89,24.13,37.1,
119700,2023,0.89,12.32,13.74,11.83,16.89,31.2,50.34,
151781,2023,,-0.19,-0.19,8.75,16.94,27.34,27.23,
151757,2023,,4.46,4.46,15.76,16.99,34.68,41.45,
149816,2023,14.46,11.4,28.07,-2.26,17.05,12.84,45.04,
152094,2023,,,,,17.18,17.18,17.18,
148646,2023,-2.15,-4.29,-5.38,-3.49,17.18,9.79,4.47,
119507,2023,-2.23,10.43,8.51,9.96,17.19,28.29,40.17,
119028,2023,-3.77,5.01,1.11,8.82,17.24,25.76,29.1,
150597,2023,13.74,13.75,29.11,-2.64,17.24,12.87,45.83,
150591,2023,-4.45,16.24,11.44,8.78,17.3,27.76,42.51,
118979,2023,-3.9,17.25,14.25,16.94,17.3,37.99,58.64,
147541,2023,-1.87,12.83,11.0,6.34,17.36,25.8,40.57,
145075,2023,-1.34,15.4,14.09,10.05,17.4,28.41,47.17,
150452,2023,-4.51,16.09,11.23,8.86,17.41,27.98,42.49,
118763,2023,0.87,15.27,17.24,14.37,17.44,34.75,58.53,
120405,2023,-0.45,15.19,14.71,11.74,17.46,32.01,51.39,
120847,2023,-7.32,12.24,3.98,8.93,17.48,27.42,33.6,
148481,2023,-4.26,14.03,9.17,7.3,17.6,26.67,38.79,
151611,2023,,1.3,1.3,9.47,17.67,28.7,30.24,
149800,2023,-4.29,16.18,11.58,8.99,17.7,28.47,43.48,
148063,2023,17.92,18.69,40.53,-1.69,17.92,14.82,61.48,
150737,2022,,,,,17.95,17.95,17.95,
150899,2023,-9.81,15.43,4.36,2.61,18.05,21.53,27.33,
149838,2023,-9.95,15.41,4.18,2.61,18.06,21.55,27.13,
149466,2023,-9.93,15.43,4.23,2.66,18.07,21.6,27.25,
149775,2022,7.39,-10.73,-3.77,-2.9,18.09,15.75,8.71,
150487,2023,-1.18,13.19,12.23,4.71,18.09,22.84,38.1,
119277,2023,2.88,-7.42,-5.08,-8.91,18.09,2.57,-0.94,
151160,2023,-10.44,15.46,3.66,2.61,18.09,21.57,26.52,
149760,2022,6.43,-11.51,-5.23,-3.3,18.11,15.76,7.85,
148745,2023,-9.85,15.42,4.31,2.63,18.11,21.61,27.35,
149288,2023,-9.87,15.43,4.3,2.61,18.11,21.59,27.32,
120684,2023,-9.87,15.49,4.35,2.66,18.11,21.65,27.45,
147796,2023,-9.79,15.54,4.5,2.66,18.12,21.66,27.63,
148925,2023,-4.16,14.78,10.34,7.67,18.12,26.76,40.23,
146381,2023,-9.83,15.62,4.51,2.68,18.13,21.7,27.7,
149447,2023,-9.95,15.5,4.27,2.63,18.15,21.67,27.36,
120826,2023,-7.27,11.8,3.82,9.52,18.23,28.84,34.67,
119275,2023,4.21,1.89,6.33,-11.28,18.25,0.56,7.5,
148928,2023,30.98,22.75,63.95,-2.27,18.26,16.14,93.23,
149318,2023,-3.02,19.7,16.35,8.08,18.28,27.49,48.12,
149158,2023,-1.19,12.9,12.04,4.76,18.31,22.66,38.13,
141924,2023,-5.18,12.19,7.14,10.46,18.36,31.1,41.63,
149780,2022,8.06,-11.58,-4.05,-2.95,18.37,16.15,9.76,
149381,2022,-17.93,12.74,-7.3,-27.53,18.55,-12.84,-17.66,
149298,2023,-2.09,0.0,-1.87,-4.68,18.57,8.92,7.72,
146513,2023,-9.75,15.72,4.57,3.04,18.57,22.0,27.7,
150285,2023,8.47,3.11,11.76,-5.02,18.79,9.73,22.04,
140296,2022,-6.67,-12.48,-18.27,-4.59,18.84,14.38,-5.23,
150615,2022,,,,6.78,19.02,26.65,26.65,
149894,2023,-5.26,18.63,13.13,17.77,19.78,42.01,63.79,
119277,2022,10.29,-24.31,-15.66,-7.67,19.92,13.74,-6.5,
118784,2023,-4.37,15.57,10.92,8.34,20.0,29.52,44.49,
143903,2023,2.33,13.04,15.92,12.91,20.13,35.31,58.03,
148815,2023,-5.05,18.7,13.44,16.96,20.37,41.75,63.94,
151649,2023,,12.73,12.73,17.27,20.4,42.12,63.5,
119732,2023,-5.21,10.14,4.96,21.5,20.44,46.63,56.29,
151881,2023,,,,3.04,20.62,24.02,24.02,
120833,2023,-8.45,8.98,0.03,9.19,21.12,32.63,34.12,
129188,2022,-5.29,-6.19,-11.92,-7.3,21.22,12.34,-2.33,
120395,2023,-2.29,15.59,12.88,13.44,21.28,37.8,57.26,
119279,2022,24.89,-26.25,-6.42,-1.34,21.44,22.9,13.19,
150518,2022,,,,-3.77,21.51,16.16,16.16,
129440,2022,-3.32,-8.92,-11.37,-15.03,21.85,6.26,-4.74,
120035,2023,0.74,21.54,20.25,-6.6,22.92,9.96,33.46,
150518,2023,-4.83,11.63,7.14,18.09,23.26,45.01,57.91,
150539,2023,0.38,10.54,11.39,12.59,24.01,38.78,56.17,
147844,2023,-4.06,10.91,7.08,19.0,24.54,48.64,61.77,
126353,2022,-4.59,-7.19,-12.58,-7.21,25.63,17.93,0.1,
151750,2023,,1.75,1.75,17.88,27.2,50.82,53.02,
145552,2024,8.97,9.75,18.7,0.68,29.53,31.51,55.27,
149170,2024,13.96,8.49,22.92,1.01,32.35,33.84,65.05,
148928,2024,20.69,6.9,30.07,0.23,43.79,43.97,87.76,
147864,2025,-100.0,,-100.0,,,,-100.0,-100.0
153076,2025,-20.86,1.73,-20.92,,,,-20.92,-20.92
145552,2025,-14.71,-0.15,-15.39,,,,-15.39,-15.39
153109,2025,-19.53,7.64,-14.65,,,,-14.65,-14.65
142388,2025,-17.57,7.99,-10.91,,,,-10.91,-10.91
151785,2025,-14.58,7.62,-10.33,,,,-10.33,-10.33
152041,2025,-14.57,7.64,-10.3,,,,-10.3,-10.3
152392,2025,-14.49,7.68,-10.19,,,,-10.19,-10.19
150468,2025,-14.56,7.64,-10.19,,,,-10.19,-10.19
152535,2025,-14.39,7.53,-10.18,,,,-10.18,-10.18
135800,2025,-17.01,10.27,-10.15,,,,-10.15,-10.15
152586,2025,-19.51,13.47,-10.06,,,,-10.06,-10.06
152863,2025,-18.36,13.43,-9.32,,,,-9.32,-9.32
145819,2025,-12.65,5.64,-8.98,,,,-8.98,-8.98
153029,2025,-17.67,11.33,-8.75,,,,-8.75,-8.75
152177,2025,-19.04,14.49,-8.74,,,,-8.74,-8.74
152087,2025,-17.38,11.51,-8.58,,,,-8.58,-8.58
139872,2025,-13.52,6.35,-8.56,,,,-8.56,-8.56
151905,2025,-16.05,10.23,-8.55,,,,-8.55,-8.55
146772,2025,-16.46,11.26,-8.38,,,,-8.38,-8.38
151753,2025,-7.87,0.62,-8.19,,,,-8.19,-8.19
133386,2025,-18.19,14.64,-7.82,,,,-7.82,-7.82
150344,2025,-14.49,9.62,-7.79,,,,-7.79,-7.79
152789,2025,-14.7,9.05,-7.75,,,,-7.75,-7.75
120575,2025,-10.89,4.21,-7.54,,,,-7.54,-7.54
135805,2025,-13.28,7.17,-7.46,,,,-7.46,-7.46
145454,2025,-10.21,5.13,-7.39,,,,-7.39,-7.39
120539,2025,-15.17,10.63,-7.33,,,,-7.33,-7.33
153097,2025,-14.88,10.42,-7.24,,,,-7.24,-7.24
152462,2025,-13.75,9.13,-7.12,,,,-7.12,-7.12
152459,2025,-16.81,12.9,-7.06,,,,-7.06,-7.06
152760,2025,-16.11,13.32,-7.03,,,,-7.03,-7.03
152875,2025,-16.97,14.05,-6.95,,,,-6.95,-6.95
150838,2025,-18.57,16.17,-6.94,,,,-6.94,-6.94
153003,2025,-16.95,14.04,-6.93,,,,-6.93,-6.93
153192,2025,-14.68,9.22,-6.91,,,,-6.91,-6.91
152881,2025,-16.93,14.05,-6.9,,,,-6.9,-6.9
153083,2025,-14.89,11.26,-6.89,,,,-6.89,-6.89
152214,2025,-10.82,5.69,-6.84,,,,-6.84,-6.84
152470,2025,-14.81,11.03,-6.72,,,,-6.72,-6.72
152237,2025,-15.99,11.78,-6.6,,,,-6.6,-6.6
151814,2025,-18.83,14.23,-6.58,,,,-6.58,-6.58
152718,2025,-16.07,12.3,-6.42,,,,-6.42,-6.42
149268,2025,-10.36,6.43,-6.32,,,,-6.32,-6.32
153025,2025,-10.64,6.17,-6.3,,,,-6.3,-6.3
152694,2025,-15.27,10.96,-6.29,,,,-6.29,-6.29
152836,2025,-15.63,12.63,-6.27,,,,-6.27,-6.27
152243,2025,-17.95,15.09,-6.19,,,,-6.19,-6.19
118537,2025,-14.03,10.47,-6.19,,,,-6.19,-6.19
152032,2025,-12.71,8.28,-6.17,,,,-6.17,-6.17
150930,2025,-9.72,5.78,-6.15,,,,-6.15,-6.15
152710,2025,-12.93,9.56,-5.94,,,,-5.94,-5.94
152796,2025,-10.45,6.72,-5.94,,,,-5.94,-5.94
149170,2025,-14.12,10.38,-5.8,,,,-5.8,-5.8
152931,2025,-14.41,12.21,-5.71,,,,-5.71,-5.71
150452,2025,-14.42,12.26,-5.68,,,,-5.68,-5.68
150591,2025,-14.36,12.19,-5.67,,,,-5.67,-5.67
152756,2025,-14.01,10.78,-5.66,,,,-5.66,-5.66
152255,2025,-11.31,6.14,-5.63,,,,-5.63,-5.63
152430,2025,-14.35,12.26,-5.6,,,,-5.6,-5.6
149800,2025,-14.34,12.25,-5.59,,,,-5.59,-5.59
120594,2025,-12.45,9.57,-5.57,,,,-5.57,-5.57
135810,2025,-9.85,5.85,-5.56,,,,-5.56,-5.56
119354,2025,-11.42,8.11,-5.52,,,,-5.52,-5.52
152437,2025,-15.36,12.91,-5.52,,,,-5.52,-5.52
152985,2025,-15.42,13.35,-5.51,,,,-5.51,-5.51
152776,2025,-13.8,10.65,-5.5,,,,-5.5,-5.5
152059,2025,-12.27,9.44,-5.42,,,,-5.42,-5.42
147409,2025,-8.43,4.8,-5.41,,,,-5.41,-5.41
151781,2025,-14.33,12.51,-5.36,,,,-5.36,-5.36
152805,2025,-9.65,5.37,-5.34,,,,-5.34,-5.34
152024,2025,-7.1,3.68,-5.21,,,,-5.21,-5.21
153075,2025,-11.57,7.72,-5.15,,,,-5.15,-5.15
151060,2025,-8.68,4.3,-4.9,,,,-4.9,-4.9
152702,2025,-12.96,9.33,-4.81,,,,-4.81,-4.81
120833,2025,-10.86,7.48,-4.74,,,,-4.74,-4.74
147704,2025,-16.4,16.04,-4.72,,,,-4.72,-4.72
151458,2025,-9.72,6.47,-4.69,,,,-4.69,-4.69
153055,2025,-11.55,9.33,-4.65,,,,-4.65,-4.65
119247,2025,-11.85,9.0,-4.58,,,,-4.58,-4.58
152067,2025,-15.64,13.51,-4.56,,,,-4.56,-4.56
152742,2025,-7.51,2.53,-4.54,,,,-4.54,-4.54
152915,2025,-15.38,14.95,-4.49,,,,-4.49,-4.49
150266,2025,-8.16,4.58,-4.46,,,,-4.46,-4.46
119351,2025,-10.51,7.75,-4.46,,,,-4.46,-4.46
153154,2025,-8.15,5.57,-4.46,,,,-4.46,-4.46
148519,2025,-16.14,14.49,-4.45,,,,-4.45,-4.45
152870,2025,-7.53,2.67,-4.42,,,,-4.42,-4.42
151804,2025,-8.9,5.51,-4.38,,,,-4.38,-4.38
152964,2025,-18.4,18.46,-4.38,,,,-4.38,-4.38
152380,2025,-11.58,9.05,-4.37,,,,-4.37,-4.37
151916,2025,-11.83,8.53,-4.36,,,,-4.36,-4.36
152039,2025,-11.46,10.29,-4.32,,,,-4.32,-4.32
133801,2025,-14.95,13.18,-4.31,,,,-4.31,-4.31
148454,2025,-9.37,5.88,-4.27,,,,-4.27,-4.27
152188,2025,-6.09,2.89,-4.21,,,,-4.21,-4.21
152264,2025,-15.68,14.18,-4.19,,,,-4.19,-4.19
153157,2025,-9.71,7.49,-4.15,,,,-4.15,-4.15
153023,2025,-8.1,6.43,-4.12,,,,-4.12,-4.12
151757,2025,-11.47,9.23,-4.11,,,,-4.11,-4.11
120413,2025,-11.88,10.2,-4.02,,,,-4.02,-4.02
149283,2025,-15.75,14.49,-4.02,,,,-4.02,-4.02
152564,2025,-8.09,6.57,-4.01,,,,-4.01,-4.01
150892,2025,-15.73,14.5,-3.98,,,,-3.98,-3.98
150677,2025,-15.71,14.48,-3.98,,,,-3.98,-3.98
143783,2025,-7.71,6.23,-3.93,,,,-3.93,-3.93
148404,2025,-10.87,8.76,-3.93,,,,-3.93,-3.93
152431,2025,-15.69,14.53,-3.92,,,,-3.92,-3.92
151727,2025,-15.68,14.51,-3.91,,,,-3.91,-3.91
145356,2025,-9.47,6.33,-3.9,,,,-3.9,-3.9
150902,2025,-14.05,13.8,-3.81,,,,-3.81,-3.81
152916,2025,-14.0,13.74,-3.81,,,,-3.81,-3.81
152829,2025,-11.4,9.47,-3.8,,,,-3.8,-3.8
119243,2025,-12.56,10.49,-3.8,,,,-3.8,-3.8
150738,2025,-14.01,13.79,-3.78,,,,-3.78,-3.78
147623,2025,-15.51,14.49,-3.73,,,,-3.73,-3.73
152645,2025,-14.86,14.66,-3.69,,,,-3.69,-3.69
152365,2025,-6.52,4.33,-3.64,,,,-3.64,-3.64
148721,2025,-6.49,4.31,-3.62,,,,-3.62,-3.62
120578,2025,-12.35,11.25,-3.62,,,,-3.62,-3.62
152570,2025,-18.32,21.83,-3.58,,,,-3.58,-3.58
120351,2025,-15.25,14.66,-3.52,,,,-3.52,-3.52
133516,2025,-9.62,8.42,-3.51,,,,-3.51,-3.51
118469,2025,-11.78,9.54,-3.48,,,,-3.48,-3.48
152843,2025,-8.97,7.56,-3.47,,,,-3.47,-3.47
120494,2025,-9.19,7.64,-3.44,,,,-3.44,-3.44
148993,2025,-9.21,7.74,-3.44,,,,-3.44,-3.44
148481,2025,-10.37,9.1,-3.41,,,,-3.41,-3.41
153060,2025,-18.19,21.81,-3.41,,,,-3.41,-3.41
152336,2025,-8.48,6.17,-3.35,,,,-3.35,-3.35
152521,2025,-18.26,22.03,-3.35,,,,-3.35,-3.35
119172,2025,-7.92,6.19,-3.31,,,,-3.31,-3.31
147492,2025,-8.66,7.93,-3.29,,,,-3.29,-3.29
147406,2025,-6.22,3.95,-3.29,,,,-3.29,-3.29
152637,2025,-7.11,4.8,-3.24,,,,-3.24,-3.24
119556,2025,-14.54,13.53,-3.24,,,,-3.24,-3.24
119595,2025,-9.79,8.02,-3.21,,,,-3.21,-3.21
141808,2025,-10.25,9.66,-3.11,,,,-3.11,-3.11
152651,2025,-8.81,8.04,-3.1,,,,-3.1,-3.1
148474,2025,-9.6,8.77,-3.05,,,,-3.05,-3.05
120484,2025,-8.5,7.17,-3.0,,,,-3.0,-3.0
150858,2025,-9.4,8.68,-2.99,,,,-2.99,-2.99
151040,2025,-10.5,9.63,-2.96,,,,-2.96,-2.96
149141,2025,-9.04,8.13,-2.93,,,,-2.93,-2.93
120416,2025,-11.09,10.58,-2.86,,,,-2.86,-2.86
151290,2025,-11.16,10.79,-2.83,,,,-2.83,-2.83
152770,2025,-11.14,9.68,-2.82,,,,-2.82,-2.82
120782,2025,-8.47,7.78,-2.74,,,,-2.74,-2.74
118837,2025,-9.53,7.75,-2.73,,,,-2.73,-2.73
152169,2025,-8.62,7.27,-2.67,,,,-2.67,-2.67
151611,2025,-9.66,9.21,-2.63,,,,-2.63,-2.63
151122,2025,-11.27,11.17,-2.62,,,,-2.62,-2.62
118759,2025,-8.89,8.6,-2.53,,,,-2.53,-2.53
152616,2025,-7.9,7.2,-2.52,,,,-2.52,-2.52
120823,2025,-9.13,7.84,-2.5,,,,-2.5,-2.5
151078,2025,-9.88,9.53,-2.48,,,,-2.48,-2.48
153039,2025,-7.37,6.78,-2.46,,,,-2.46,-2.46
148555,2025,-4.67,4.16,-2.44,,,,-2.44,-2.44
149383,2025,-9.24,9.2,-2.4,,,,-2.4,-2.4
152607,2025,-11.61,11.58,-2.4,,,,-2.4,-2.4
119711,2025,-9.5,8.67,-2.36,,,,-2.36,-2.36
150487,2025,-7.88,7.39,-2.32,,,,-2.32,-2.32
125711,2025,-6.26,5.04,-2.32,,,,-2.32,-2.32
120780,2025,-8.32,7.01,-2.3,,,,-2.3,-2.3
119566,2025,-7.79,7.48,-2.26,,,,-2.26,-2.26
151232,2025,-10.23,10.31,-2.24,,,,-2.24,-2.24
152409,2025,-8.35,8.48,-2.2,,,,-2.2,-2.2
120682,2025,-9.62,9.02,-2.2,,,,-2.2,-2.2
120030,2025,-6.72,6.29,-2.16,,,,-2.16,-2.16
119783,2025,-5.92,5.71,-2.14,,,,-2.14,-2.14
149894,2025,-14.55,15.61,-2.13,,,,-2.13,-2.13
149533,2025,-6.48,6.39,-2.04,,,,-2.04,-2.04
150532,2025,-11.52,12.53,-2.04,,,,-2.04,-2.04
150159,2025,-7.7,7.51,-2.02,,,,-2.02,-2.02
152082,2025,-6.56,6.68,-2.01,,,,-2.01,-2.01
152135,2025,-8.53,8.45,-2.0,,,,-2.0,-2.0
152349,2025,-7.18,7.41,-1.99,,,,-1.99,-1.99
151160,2025,-7.59,7.28,-1.93,,,,-1.93,-1.93
148815,2025,-14.31,15.52,-1.93,,,,-1.93,-1.93
152094,2025,-9.68,10.31,-1.91,,,,-1.91,-1.91
150659,2025,-11.03,10.94,-1.9,,,,-1.9,-1.9
150899,2025,-7.54,7.25,-1.89,,,,-1.89,-1.89
120046,2025,-10.52,11.24,-1.89,,,,-1.89,-1.89
149185,2025,-9.81,9.17,-1.86,,,,-1.86,-1.86
152910,2025,-10.67,10.89,-1.86,,,,-1.86,-1.86
143874,2025,-9.91,10.05,-1.85,,,,-1.85,-1.85
149447,2025,-7.63,7.44,-1.82,,,,-1.82,-1.82
151881,2025,-5.66,5.55,-1.81,,,,-1.81,-1.81
149838,2025,-7.58,7.39,-1.81,,,,-1.81,-1.81
151649,2025,-14.21,15.54,-1.79,,,,-1.79,-1.79
118539,2025,-9.74,9.57,-1.78,,,,-1.78,-1.78
153477,2025,,-1.78,-1.78,,,,-1.78,-1.78
147796,2025,-7.51,7.36,-1.77,,,,-1.77,-1.77
148745,2025,-7.6,7.46,-1.77,,,,-1.77,-1.77
147750,2025,-8.89,9.5,-1.76,,,,-1.76,-1.76
152684,2025,-7.56,7.85,-1.76,,,,-1.76,-1.76
120684,2025,-7.55,7.41,-1.76,,,,-1.76,-1.76
149288,2025,-7.54,7.4,-1.75,,,,-1.75,-1.75
151853,2025,-11.45,12.54,-1.73,,,,-1.73,-1.73
152739,2025,-9.09,9.2,-1.72,,,,-1.72,-1.72
149466,2025,-7.48,7.39,-1.71,,,,-1.71,-1.71
153239,2025,0.0,-0.71,-1.7,,,,-1.7,-1.7
120079,2025,-11.03,12.31,-1.7,,,,-1.7,-1.7
153555,2025,,-1.67,-1.67,,,,-1.67,-1.67
153546,2025,,-1.67,-1.67,,,,-1.67,-1.67
146381,2025,-7.48,7.45,-1.65,,,,-1.65,-1.65
118876,2025,-7.01,6.72,-1.65,,,,-1.65,-1.65
139527,2025,-10.91,10.98,-1.65,,,,-1.65,-1.65
146513,2025,-7.9,7.47,-1.64,,,,-1.64,-1.64
152450,2025,-11.87,12.68,-1.59,,,,-1.59,-1.59
149158,2025,-8.38,8.49,-1.57,,,,-1.57,-1.57
148751,2025,-9.33,10.21,-1.56,,,,-1.56,-1.56
118763,2025,-8.68,8.71,-1.56,,,,-1.56,-1.56
119773,2025,-7.88,8.09,-1.54,,,,-1.54,-1.54
138528,2025,-12.44,11.75,-1.53,,,,-1.53,-1.53
149071,2025,-7.29,7.33,-1.51,,,,-1.51,-1.51
152202,2025,-8.82,9.13,-1.51,,,,-1.51,-1.51
152158,2025,-10.92,10.83,-1.51,,,,-1.51,-1.51
120490,2025,-6.38,6.54,-1.47,,,,-1.47,-1.47
120405,2025,-12.09,13.25,-1.45,,,,-1.45,-1.45
153121,2025,-6.86,7.06,-1.4,,,,-1.4,-1.4
130543,2025,-3.25,1.97,-1.36,,,,-1.36,-1.36
152051,2025,-5.65,5.1,-1.31,,,,-1.31,-1.31
149700,2025,-5.33,5.47,-1.31,,,,-1.31,-1.31
153094,2025,-7.68,8.2,-1.3,,,,-1.3,-1.3
150376,2025,-7.01,8.36,-1.27,,,,-1.27,-1.27
150595,2025,-7.42,5.7,-1.23,,,,-1.23,-1.23
153081,2025,-6.87,6.66,-1.19,,,,-1.19,-1.19
119700,2025,-7.75,7.29,-1.15,,,,-1.15,-1.15
147346,2025,-7.85,8.11,-1.12,,,,-1.12,-1.12
119507,2025,-7.89,7.98,-1.08,,,,-1.08,-1.08
148921,2025,-8.25,9.39,-1.07,,,,-1.07,-1.07
149841,2025,-8.03,8.47,-1.02,,,,-1.02,-1.02
151142,2025,-10.38,11.22,-0.97,,,,-0.97,-0.97
119514,2025,-8.58,9.06,-0.95,,,,-0.95,-0.95
150805,2025,-6.89,7.62,-0.85,,,,-0.85,-0.85
152310,2025,-10.68,12.23,-0.83,,,,-0.83,-0.83
133710,2025,-7.76,8.74,-0.83,,,,-0.83,-0.83
120348,2025,-7.74,9.14,-0.81,,,,-0.81,-0.81
120826,2025,-7.19,7.72,-0.77,,,,-0.77,-0.77
153506,2025,,-0.77,-0.77,,,,-0.77,-0.77
141924,2025,-7.27,8.39,-0.7,,,,-0.7,-0.7
120270,2025,-4.99,5.82,-0.66,,,,-0.66,-0.66
118527,2025,-4.18,4.04,-0.66,,,,-0.66,-0.66
150264,2025,-8.28,9.71,-0.65,,,,-0.65,-0.65
140175,2025,-8.52,10.52,-0.62,,,,-0.62,-0.62
153320,2025,-5.33,7.62,-0.62,,,,-0.62,-0.62
135677,2025,-8.15,9.53,-0.61,,,,-0.61,-0.61
147183,2025,-10.93,13.05,-0.53,,,,-0.53,-0.53
148634,2025,-9.8,11.24,-0.51,,,,-0.51,-0.51
146951,2025,-7.3,7.75,-0.49,,,,-0.49,-0.49
148637,2025,-7.71,9.47,-0.48,,,,-0.48,-0.48
152677,2025,-6.81,7.78,-0.47,,,,-0.47,-0.47
150587,2025,-7.7,9.34,-0.47,,,,-0.47,-0.47
119307,2025,-6.76,8.47,-0.46,,,,-0.46,-0.46
149368,2025,-8.83,10.27,-0.45,,,,-0.45,-0.45
152509,2025,-4.16,4.65,-0.44,,,,-0.44,-0.44
132756,2025,-6.74,7.96,-0.44,,,,-0.44,-0.44
152847,2025,-6.67,7.54,-0.41,,,,-0.41,-0.41
153114,2025,-7.47,9.05,-0.4,,,,-0.4,-0.4
140274,2025,-1.55,0.66,-0.36,,,,-0.36,-0.36
119646,2025,-10.66,12.52,-0.36,,,,-0.36,-0.36
152842,2025,-11.42,13.01,-0.35,,,,-0.35,-0.35
118784,2025,-6.59,7.96,-0.32,,,,-0.32,-0.32
118879,2025,-10.39,11.08,-0.3,,,,-0.3,-0.3
143537,2025,-6.52,7.56,-0.3,,,,-0.3,-0.3
147928,2025,-5.32,6.73,-0.26,,,,-0.26,-0.26
153015,2025,-6.13,6.87,-0.22,,,,-0.22,-0.22
118278,2025,-8.29,9.41,-0.21,,,,-0.21,-0.21
118724,2025,-6.32,7.21,-0.14,,,,-0.14,-0.14
149669,2025,-6.72,8.63,-0.11,,,,-0.11,-0.11
141226,2025,-8.66,10.41,-0.1,,,,-0.1,-0.1
