scheme_code,nav_value,date
144173,13.3382,2023-07-05
144173,13.3401,2023-07-06
144173,13.3423,2023-07-07
144173,13.3498,2023-07-10
144173,13.353,2023-07-11
144173,13.356,2023-07-12
144173,13.3602,2023-07-13
144173,13.3636,2023-07-14
144173,13.3712,2023-07-17
144173,13.3735,2023-07-18
144173,13.3759,2023-07-19
144173,13.3784,2023-07-20
144173,13.381,2023-07-21
144173,13.3882,2023-07-24
144173,13.3903,2023-07-25
144173,13.3927,2023-07-26
144173,13.3947,2023-07-27
144173,13.396,2023-07-28
144173,13.4031,2023-07-31
144173,13.4063,2023-08-01
144173,13.4088,2023-08-02
144173,13.4114,2023-08-03
144173,13.4129,2023-08-04
144173,13.4203,2023-08-07
144173,13.4224,2023-08-08
144173,13.4248,2023-08-09
144173,13.4265,2023-08-10
144173,13.4277,2023-08-11
144173,13.4349,2023-08-14
144173,13.4428,2023-08-18
144173,13.4508,2023-08-21
144173,13.4531,2023-08-22
144173,13.4565,2023-08-23
144173,13.4593,2023-08-24
144173,13.4619,2023-08-25
144173,13.4695,2023-08-28
144173,13.4726,2023-08-29
144173,13.4752,2023-08-30
144173,13.4782,2023-08-31
144173,13.4812,2023-09-01
144173,13.4886,2023-09-04
144173,13.4912,2023-09-05
144173,13.4935,2023-09-06
144173,13.4958,2023-09-07
144173,13.4978,2023-09-08
144173,13.5049,2023-09-11
144173,13.5063,2023-09-12
144173,13.5089,2023-09-13
144173,13.5116,2023-09-14
144173,13.5146,2023-09-15
144173,13.5215,2023-09-18
144173,13.5268,2023-09-20
144173,13.5285,2023-09-21
144173,13.531,2023-09-22
144173,13.5385,2023-09-25
144173,13.5404,2023-09-26
144173,13.5435,2023-09-27
144173,13.5488,2023-09-29
144173,13.5592,2023-10-03
144173,13.5623,2023-10-04
144173,13.5654,2023-10-05
144173,13.5653,2023-10-06
144173,13.5723,2023-10-09
144173,13.5753,2023-10-10
144173,13.578,2023-10-11
144173,13.5807,2023-10-12
144173,13.5828,2023-10-13
144173,13.589,2023-10-16
144173,13.5921,2023-10-17
144173,13.5951,2023-10-18
144173,13.5969,2023-10-19
144173,13.5991,2023-10-20
144173,13.6067,2023-10-23
144173,13.6114,2023-10-25
144173,13.6143,2023-10-26
144173,13.6169,2023-10-27
144173,13.6232,2023-10-30
144173,13.6253,2023-10-31
144173,13.6282,2023-11-01
144173,13.6308,2023-11-02
144173,13.6345,2023-11-03
144173,13.6426,2023-11-06
144173,13.6458,2023-11-07
144173,13.6491,2023-11-08
144173,13.6513,2023-11-09
144173,13.6526,2023-11-10
144173,13.6607,2023-11-13
144173,13.6664,2023-11-15
144173,13.6693,2023-11-16
144173,13.6717,2023-11-17
144173,13.6783,2023-11-20
144173,13.6797,2023-11-21
144173,13.6817,2023-11-22
144173,13.6841,2023-11-23
144173,13.6863,2023-11-24
144173,13.6974,2023-11-28
144173,13.6999,2023-11-29
144173,13.7025,2023-11-30
144173,13.7042,2023-12-01
144173,13.712,2023-12-04
144173,13.7144,2023-12-05
144173,13.7167,2023-12-06
144173,13.7191,2023-12-07
144173,13.7219,2023-12-08
144173,13.7288,2023-12-11
144173,13.7301,2023-12-12
144173,13.731,2023-12-13
144173,13.7353,2023-12-14
144173,13.738,2023-12-15
144173,13.7456,2023-12-18
144173,13.7488,2023-12-19
144173,13.7521,2023-12-20
144173,13.7553,2023-12-21
144173,13.7571,2023-12-22
144173,13.7681,2023-12-26
144173,13.7695,2023-12-27
144173,13.7741,2023-12-28
144173,13.7791,2023-12-29
144173,13.7889,2024-01-01
144173,13.7912,2024-01-02
144173,13.795,2024-01-03
144173,13.7965,2024-01-04
144173,13.7992,2024-01-05
144173,13.8077,2024-01-08
144173,13.8107,2024-01-09
144173,13.8128,2024-01-10
144173,13.8153,2024-01-11
144173,13.8183,2024-01-12
144173,13.8272,2024-01-15
144173,13.8287,2024-01-16
144173,13.8314,2024-01-17
144173,13.8328,2024-01-18
144173,13.8355,2024-01-19
144173,13.8444,2024-01-23
144173,13.8463,2024-01-24
144173,13.8484,2024-01-25
144173,13.8599,2024-01-29
144173,13.8623,2024-01-30
144173,13.8643,2024-01-31
144173,13.8681,2024-02-01
144173,13.8723,2024-02-02
144173,13.8806,2024-02-05
144173,13.883,2024-02-06
144173,13.8853,2024-02-07
144173,13.888,2024-02-08
144173,13.89,2024-02-09
144173,13.8972,2024-02-12
144173,13.9002,2024-02-13
144173,13.9029,2024-02-14
144173,13.9061,2024-02-15
144173,13.9102,2024-02-16
144173,13.9215,2024-02-20
144173,13.925,2024-02-21
144173,13.9303,2024-02-22
144173,13.9333,2024-02-23
144173,13.9417,2024-02-26
144173,13.9445,2024-02-27
144173,13.9475,2024-02-28
144173,13.9506,2024-02-29
144173,13.9538,2024-03-01
144173,13.9633,2024-03-04
144173,13.9664,2024-03-05
144173,13.9699,2024-03-06
144173,13.9731,2024-03-07
144173,13.9851,2024-03-11
144173,13.988,2024-03-12
144173,13.9909,2024-03-13
144173,13.9921,2024-03-14
144173,13.9946,2024-03-15
144173,14.0035,2024-03-18
144173,14.0067,2024-03-19
144173,14.0091,2024-03-20
144173,14.0123,2024-03-21
144173,14.0149,2024-03-22
144173,14.025,2024-03-26
144173,14.0264,2024-03-27
144173,14.039,2024-03-28
144173,14.0473,2024-03-31
144173,14.0589,2024-04-02
144173,14.0632,2024-04-03
144173,14.0673,2024-04-04
144173,14.0722,2024-04-05
144173,14.0796,2024-04-08
144173,14.088,2024-04-10
148450,11.0343,2022-12-12
148450,11.0121,2022-12-13
148450,11.022,2022-12-14
148450,11.0263,2022-12-15
148450,11.039,2022-12-16
148450,11.0188,2022-12-19
148450,11.0206,2022-12-20
148450,11.0321,2022-12-21
148450,11.0356,2022-12-22
148450,11.036,2022-12-23
148450,11.0102,2022-12-26
148450,11.0152,2022-12-27
148450,11.0179,2022-12-28
148450,11.0093,2022-12-29
148450,11.021,2022-12-30
148450,11.0222,2023-01-12
148450,11.0446,2023-01-13
148450,11.0358,2023-01-16
148450,11.0482,2023-01-19
148450,11.0378,2023-01-20
148450,11.0235,2023-01-23
148450,10.9878,2023-01-24
148450,11.0199,2023-01-25
148450,11.0059,2023-01-27
148450,11.0054,2023-01-30
148450,11.0196,2023-02-01
148450,11.0221,2023-02-02
148450,11.0611,2023-02-03
148450,11.0599,2023-02-06
148450,11.0471,2023-02-07
148450,11.0443,2023-02-08
148450,11.0439,2023-02-09
148450,11.0337,2023-02-10
148450,11.0331,2023-02-13
148450,11.0366,2023-02-14
148450,11.0353,2023-02-15
148450,11.0395,2023-02-16
148450,11.0448,2023-02-17
148450,11.0413,2023-02-20
148450,11.0239,2023-02-21
148450,11.0278,2023-02-22
148450,11.0207,2023-02-23
148450,11.0457,2023-02-24
148450,11.0665,2023-02-27
148450,11.047,2023-03-01
148450,11.0489,2023-03-02
148450,11.0399,2023-03-03
148450,11.036,2023-03-06
148450,11.0312,2023-03-08
148450,11.0258,2023-03-09
148450,11.0333,2023-03-10
148450,11.0868,2023-03-13
148450,11.0926,2023-03-14
148450,11.0713,2023-03-16
148450,11.0896,2023-03-17
148450,11.0791,2023-03-20
148450,11.0934,2023-03-21
148450,11.088,2023-03-23
148450,11.137,2023-03-24
148450,11.1322,2023-03-27
148450,11.1289,2023-03-28
148450,11.122,2023-03-29
148450,11.1441,2023-03-31
148450,11.1865,2023-04-03
148450,11.1811,2023-04-05
148450,11.1994,2023-04-06
148450,11.2216,2023-04-10
148450,11.2323,2023-04-11
148450,11.2264,2023-04-12
148450,11.2406,2023-04-13
148450,11.2247,2023-04-17
148450,11.2373,2023-04-18
148450,11.2684,2023-04-19
148450,11.2684,2023-04-20
148450,11.28,2023-04-21
148450,11.2821,2023-04-24
148450,11.3071,2023-04-25
148450,11.3302,2023-04-26
148450,11.3405,2023-04-27
148450,11.34,2023-04-28
148450,11.3473,2023-05-02
148450,11.343,2023-05-03
148450,11.3632,2023-05-04
148450,11.3768,2023-05-08
148450,11.3785,2023-05-09
148450,11.4073,2023-05-10
148450,11.3914,2023-05-11
148450,11.402,2023-05-12
148450,11.4099,2023-05-15
148450,11.4157,2023-05-16
148450,11.4661,2023-05-17
148450,11.4468,2023-05-18
148450,11.4514,2023-05-19
148450,11.4394,2023-05-22
148450,11.4646,2023-05-23
148450,11.4637,2023-05-24
148450,11.4679,2023-05-25
148450,11.463,2023-05-26
148450,11.4577,2023-05-29
148450,11.4423,2023-05-30
148450,11.4565,2023-05-31
148450,11.4628,2023-06-01
148450,11.4692,2023-06-02
148450,11.4609,2023-06-05
148450,11.4643,2023-06-06
148450,11.4808,2023-06-07
148450,11.4857,2023-06-08
148450,11.4766,2023-06-09
148450,11.4873,2023-06-12
148450,11.4739,2023-06-13
148450,11.4836,2023-06-15
148450,11.4652,2023-06-16
148450,11.462,2023-06-19
148450,11.4585,2023-06-20
148450,11.4702,2023-06-21
148450,11.4479,2023-06-22
148450,11.4429,2023-06-23
148450,11.4579,2023-06-26
148450,11.5041,2023-06-28
148450,11.5068,2023-06-30
148450,11.4875,2023-07-03
148450,11.4905,2023-07-04
148450,11.4718,2023-07-05
148450,11.4709,2023-07-06
148450,11.4774,2023-07-07
148450,11.4684,2023-07-10
148450,11.474,2023-07-11
148450,11.4718,2023-07-12
148450,11.4765,2023-07-13
148450,11.5009,2023-07-14
148450,11.4876,2023-07-17
148450,11.481,2023-07-18
148450,11.4819,2023-07-19
148450,11.4815,2023-07-20
148450,11.4762,2023-07-21
148450,11.5095,2023-07-24
148450,11.4975,2023-07-25
148450,11.5011,2023-07-26
148450,11.5206,2023-07-27
148450,11.4993,2023-07-28
148450,11.4941,2023-07-31
148450,11.5014,2023-08-01
148450,11.4973,2023-08-02
148450,11.5064,2023-08-03
148450,11.4979,2023-08-04
148450,11.4866,2023-08-07
148450,11.495,2023-08-08
148450,11.4697,2023-08-09
148450,11.4718,2023-08-10
148450,11.4885,2023-08-11
148450,11.4618,2023-08-14
148450,11.4624,2023-08-18
148450,11.4438,2023-08-21
148450,11.4635,2023-08-22
148450,11.4972,2023-08-23
148450,11.4823,2023-08-24
148450,11.4869,2023-08-25
148450,11.4908,2023-08-28
148450,11.5199,2023-08-30
148450,11.5211,2023-08-31
148450,11.5412,2023-09-01
148450,11.527,2023-09-04
148450,11.5362,2023-09-05
148450,11.524,2023-09-06
148450,11.5528,2023-09-07
148450,11.5752,2023-09-08
148450,11.5416,2023-09-11
148450,11.5357,2023-09-12
148450,11.5624,2023-09-13
148450,11.5713,2023-09-14
148450,11.5626,2023-09-15
148450,11.5482,2023-09-18
148450,11.557,2023-09-20
148450,11.5406,2023-09-21
148450,11.5521,2023-09-22
148450,11.5759,2023-09-25
148450,11.588,2023-09-26
148450,11.5607,2023-09-27
148450,11.6005,2023-09-29
148450,11.5752,2023-10-03
148450,11.5616,2023-10-04
148450,11.6063,2023-10-05
148450,11.5557,2023-10-06
148450,11.5183,2023-10-09
148450,11.5331,2023-10-10
148450,11.5289,2023-10-11
148450,11.5361,2023-10-12
148450,11.5602,2023-10-13
148450,11.5321,2023-10-16
148450,11.5334,2023-10-17
148450,11.5422,2023-10-18
148450,11.5346,2023-10-19
148450,11.5335,2023-10-20
148450,11.5389,2023-10-23
148450,11.5496,2023-10-25
148450,11.5515,2023-10-27
148450,11.5554,2023-10-30
148450,11.5635,2023-10-31
148450,11.562,2023-11-01
148450,11.5705,2023-11-02
148450,11.5832,2023-11-03
148450,11.5921,2023-11-06
148450,11.6065,2023-11-07
148450,11.5925,2023-11-08
148450,11.6035,2023-11-09
148450,11.6169,2023-11-10
148450,11.6268,2023-11-13
148450,11.6297,2023-11-15
148450,11.6328,2023-11-16
148450,11.6459,2023-11-17
148450,11.6357,2023-11-20
148450,11.631,2023-11-21
148450,11.6443,2023-11-22
148450,11.6314,2023-11-23
148450,11.6382,2023-11-24
148450,11.6394,2023-11-28
148450,11.6424,2023-11-29
148450,11.6516,2023-11-30
148450,11.6522,2023-12-01
148450,11.6396,2023-12-04
148450,11.6431,2023-12-05
148450,11.6485,2023-12-06
148450,11.6678,2023-12-07
148450,11.658,2023-12-08
148450,11.6843,2023-12-11
148450,11.6714,2023-12-12
148450,11.6717,2023-12-13
148450,11.7635,2023-12-14
148450,11.8253,2023-12-15
148450,11.7382,2023-12-18
148450,11.7376,2023-12-19
148450,11.7293,2023-12-20
148450,11.7506,2023-12-21
148450,11.7847,2023-12-22
148450,11.7586,2023-12-26
148450,11.7767,2023-12-27
148450,11.7481,2023-12-28
148450,11.7756,2023-12-29
148450,11.7861,2024-01-01
148450,11.7812,2024-01-02
148450,11.7831,2024-01-03
148450,11.7846,2024-01-04
148450,11.7955,2024-01-05
148450,11.76,2024-01-08
148450,11.7659,2024-01-09
148450,11.782,2024-01-10
148450,11.782,2024-01-11
148450,11.7631,2024-01-12
148450,11.7686,2024-01-15
148450,11.7867,2024-01-16
148450,11.7825,2024-01-17
148450,11.7828,2024-01-18
148450,11.7975,2024-01-19
148450,11.7996,2024-01-23
148450,11.7968,2024-01-24
148450,11.8222,2024-01-25
148450,11.8195,2024-01-29
148450,11.8357,2024-01-30
148450,11.8515,2024-01-31
148450,11.8769,2024-02-01
148450,11.8876,2024-02-02
148450,11.9138,2024-02-05
148450,11.9275,2024-02-06
148450,11.9264,2024-02-07
148450,11.9542,2024-02-08
148450,11.9452,2024-02-09
148450,11.9348,2024-02-12
148450,11.9275,2024-02-13
148450,11.9224,2024-02-14
148450,11.9389,2024-02-15
148450,11.9431,2024-02-16
148450,11.9505,2024-02-20
148450,11.9686,2024-02-21
148450,11.9869,2024-02-22
148450,11.9755,2024-02-23
148450,11.9817,2024-02-26
148450,12.0044,2024-02-27
148450,12.003,2024-02-28
148450,11.9964,2024-02-29
148450,12.0083,2024-03-01
148450,11.9923,2024-03-04
148450,11.9857,2024-03-05
148450,12.0085,2024-03-06
148450,12.0118,2024-03-07
148450,11.9959,2024-03-11
148450,12.0403,2024-03-12
148450,12.0474,2024-03-13
148450,12.0305,2024-03-14
148450,12.0594,2024-03-15
148450,12.0801,2024-03-18
148450,12.0809,2024-03-19
148450,12.1062,2024-03-20
148450,12.113,2024-03-21
148450,12.107,2024-03-22
148450,12.09,2024-03-26
148450,12.1027,2024-03-27
148450,12.1085,2024-03-28
148450,12.1084,2024-03-31
148450,12.0835,2024-04-02
148450,12.0769,2024-04-03
148450,12.0816,2024-04-04
148450,12.0876,2024-04-05
148450,12.0901,2024-04-08
148450,12.0957,2024-04-10
150484,10.3729,2022-12-12
150484,10.3933,2022-12-13
150484,10.4214,2022-12-14
150484,10.3957,2022-12-15
150484,10.3858,2022-12-16
150484,10.3849,2022-12-19
150484,10.3777,2022-12-20
150484,10.3939,2022-12-21
150484,10.3824,2022-12-22
150484,10.3788,2022-12-23
150484,10.3785,2022-12-26
150484,10.3884,2022-12-27
150484,10.3881,2022-12-28
150484,10.3906,2022-12-29
150484,10.3824,2022-12-30
150484,10.4451,2023-01-12
150484,10.447,2023-01-13
150484,10.4323,2023-01-16
150484,10.4524,2023-01-19
150484,10.4256,2023-01-20
150484,10.4283,2023-01-23
150484,10.431,2023-01-24
150484,10.4289,2023-01-25
150484,10.4023,2023-01-27
150484,10.3971,2023-01-30
150484,10.4226,2023-01-31
150484,10.4729,2023-02-01
150484,10.4764,2023-02-02
150484,10.4913,2023-02-03
150484,10.475,2023-02-06
150484,10.4833,2023-02-07
150484,10.4638,2023-02-08
150484,10.458,2023-02-09
150484,10.443,2023-02-10
150484,10.4458,2023-02-13
150484,10.4488,2023-02-14
150484,10.4685,2023-02-15
150484,10.4771,2023-02-16
150484,10.453,2023-02-17
150484,10.4731,2023-02-20
150484,10.4583,2023-02-21
150484,10.4346,2023-02-22
150484,10.4624,2023-02-23
150484,10.4476,2023-02-24
150484,10.4351,2023-02-27
150484,10.437,2023-02-28
150484,10.4518,2023-03-01
150484,10.4543,2023-03-02
150484,10.4683,2023-03-03
150484,10.4683,2023-03-06
150484,10.443,2023-03-08
150484,10.4525,2023-03-09
150484,10.4666,2023-03-10
150484,10.5091,2023-03-13
150484,10.5071,2023-03-14
150484,10.5195,2023-03-15
150484,10.5296,2023-03-16
150484,10.5325,2023-03-17
150484,10.5505,2023-03-20
150484,10.5428,2023-03-21
150484,10.5515,2023-03-23
150484,10.5695,2023-03-24
150484,10.586,2023-03-27
150484,10.5848,2023-03-28
150484,10.6047,2023-03-29
150484,10.612,2023-03-31
150484,10.6203,2023-04-03
150484,10.6385,2023-04-05
150484,10.6853,2023-04-06
150484,10.6915,2023-04-10
150484,10.6904,2023-04-11
150484,10.7004,2023-04-12
150484,10.6938,2023-04-13
150484,10.6917,2023-04-17
150484,10.7151,2023-04-18
150484,10.7191,2023-04-19
150484,10.7192,2023-04-20
150484,10.7446,2023-04-21
150484,10.7753,2023-04-24
150484,10.792,2023-04-25
150484,10.7906,2023-04-26
150484,10.8064,2023-04-27
150484,10.7995,2023-04-28
150484,10.8093,2023-05-02
150484,10.8726,2023-05-03
150484,10.8765,2023-05-04
150484,10.8718,2023-05-08
150484,10.8701,2023-05-09
150484,10.8765,2023-05-10
150484,10.8879,2023-05-11
150484,10.9085,2023-05-12
150484,10.9158,2023-05-15
150484,10.9376,2023-05-16
150484,10.9434,2023-05-17
150484,10.9365,2023-05-18
150484,10.9321,2023-05-19
150484,10.9468,2023-05-22
150484,10.9318,2023-05-23
150484,10.9482,2023-05-24
150484,10.9432,2023-05-25
150484,10.9464,2023-05-26
150484,10.9363,2023-05-29
150484,10.9401,2023-05-30
150484,10.9531,2023-05-31
150484,10.9657,2023-06-01
150484,10.9658,2023-06-02
150484,10.9655,2023-06-05
150484,10.9745,2023-06-06
150484,10.9766,2023-06-07
150484,10.9534,2023-06-08
150484,10.9442,2023-06-09
150484,10.9578,2023-06-12
150484,10.9615,2023-06-13
150484,10.9618,2023-06-14
150484,10.9523,2023-06-15
150484,10.9529,2023-06-16
150484,10.9559,2023-06-19
150484,10.9503,2023-06-20
150484,10.9466,2023-06-21
150484,10.9402,2023-06-22
150484,10.9444,2023-06-23
150484,10.9501,2023-06-26
150484,10.9597,2023-06-27
150484,10.965,2023-06-28
150484,10.9444,2023-06-30
150484,10.9446,2023-07-03
150484,10.9391,2023-07-04
150484,10.9538,2023-07-05
150484,10.9313,2023-07-06
150484,10.9281,2023-07-07
150484,10.9344,2023-07-10
150484,10.9658,2023-07-11
150484,10.9598,2023-07-12
150484,10.9851,2023-07-13
150484,10.9824,2023-07-14
150484,10.9981,2023-07-17
150484,11.0135,2023-07-18
150484,11.0091,2023-07-19
150484,11.0063,2023-07-20
150484,11.0059,2023-07-21
150484,11.0201,2023-07-24
150484,11.0061,2023-07-25
150484,11.0115,2023-07-26
150484,10.9996,2023-07-27
150484,10.9759,2023-07-28
150484,10.9724,2023-07-31
150484,10.9816,2023-08-01
150484,10.9855,2023-08-02
150484,10.9687,2023-08-03
150484,10.9703,2023-08-04
150484,10.9738,2023-08-07
150484,10.9855,2023-08-08
150484,10.9807,2023-08-09
150484,10.9978,2023-08-10
150484,10.9758,2023-08-11
150484,10.9773,2023-08-14
150484,10.9755,2023-08-18
150484,10.9777,2023-08-21
150484,10.9887,2023-08-22
150484,11.0076,2023-08-23
150484,11.0156,2023-08-24
150484,11.0077,2023-08-25
150484,11.0302,2023-08-28
150484,11.0367,2023-08-29
150484,11.0349,2023-08-30
150484,11.0471,2023-08-31
150484,11.0458,2023-09-01
150484,11.033,2023-09-04
150484,11.0362,2023-09-05
150484,11.0304,2023-09-06
150484,11.0534,2023-09-07
150484,11.0397,2023-09-08
150484,11.0286,2023-09-11
150484,11.0278,2023-09-12
150484,11.0437,2023-09-13
150484,11.0895,2023-09-14
150484,11.0457,2023-09-15
150484,11.0577,2023-09-18
150484,11.0652,2023-09-20
150484,11.0798,2023-09-21
150484,11.0701,2023-09-22
150484,11.0745,2023-09-25
150484,11.0775,2023-09-26
150484,11.0677,2023-09-27
150484,11.0372,2023-09-29
150484,11.0191,2023-10-03
150484,11.0179,2023-10-04
150484,11.0369,2023-10-05
150484,10.9492,2023-10-06
150484,10.9334,2023-10-09
150484,10.9342,2023-10-10
150484,10.9674,2023-10-11
150484,10.9708,2023-10-12
150484,10.9691,2023-10-13
150484,10.9667,2023-10-16
150484,10.9702,2023-10-17
150484,10.9615,2023-10-18
150484,10.956,2023-10-19
150484,10.9586,2023-10-20
150484,10.9399,2023-10-23
150484,10.9679,2023-10-25
150484,10.958,2023-10-26
150484,10.972,2023-10-27
150484,10.972,2023-10-30
150484,10.9733,2023-10-31
150484,10.9744,2023-11-01
150484,11.0065,2023-11-02
150484,11.0149,2023-11-03
150484,11.0278,2023-11-06
150484,11.0377,2023-11-07
150484,11.0512,2023-11-08
150484,11.0594,2023-11-09
150484,11.0353,2023-11-10
150484,11.0449,2023-11-13
150484,11.0908,2023-11-15
150484,11.0919,2023-11-16
150484,11.1031,2023-11-17
150484,11.0858,2023-11-20
150484,11.0775,2023-11-21
150484,11.0869,2023-11-22
150484,11.089,2023-11-23
150484,11.07,2023-11-24
150484,11.0614,2023-11-28
150484,11.0777,2023-11-29
150484,11.06,2023-11-30
150484,11.0431,2023-12-01
150484,11.0684,2023-12-04
150484,11.0755,2023-12-05
150484,11.0896,2023-12-06
150484,11.1037,2023-12-07
150484,11.091,2023-12-08
150484,11.094,2023-12-11
150484,11.0956,2023-12-12
150484,11.107,2023-12-13
150484,11.1601,2023-12-14
150484,11.1891,2023-12-15
150484,11.2015,2023-12-18
150484,11.2014,2023-12-19
150484,11.2078,2023-12-20
150484,11.1973,2023-12-21
150484,11.1911,2023-12-22
150484,11.1972,2023-12-26
150484,11.1932,2023-12-27
150484,11.1934,2023-12-28
150484,11.2106,2023-12-29
150484,11.1851,2024-01-01
150484,11.178,2024-01-02
150484,11.1762,2024-01-03
150484,11.1687,2024-01-04
150484,11.1593,2024-01-05
150484,11.2005,2024-01-08
150484,11.2144,2024-01-09
150484,11.2305,2024-01-10
150484,11.2391,2024-01-11
150484,11.2355,2024-01-12
150484,11.2826,2024-01-15
150484,11.282,2024-01-16
150484,11.2722,2024-01-17
150484,11.258,2024-01-18
150484,11.2693,2024-01-19
150484,11.2885,2024-01-23
150484,11.2949,2024-01-24
150484,11.3091,2024-01-25
150484,11.3357,2024-01-29
150484,11.349,2024-01-30
150484,11.3646,2024-01-31
150484,11.4663,2024-02-01
150484,11.4941,2024-02-02
150484,11.4831,2024-02-05
150484,11.4937,2024-02-06
150484,11.5149,2024-02-07
150484,11.5174,2024-02-08
150484,11.4945,2024-02-09
150484,11.5019,2024-02-12
150484,11.4961,2024-02-13
150484,11.4866,2024-02-14
150484,11.5296,2024-02-15
150484,11.5213,2024-02-16
150484,11.5433,2024-02-20
150484,11.5569,2024-02-21
150484,11.5479,2024-02-22
150484,11.5406,2024-02-23
150484,11.5547,2024-02-26
150484,11.55,2024-02-27
150484,11.553,2024-02-28
150484,11.5493,2024-02-29
150484,11.5739,2024-03-01
150484,11.584,2024-03-04
150484,11.5903,2024-03-05
150484,11.5903,2024-03-06
150484,11.6033,2024-03-07
150484,11.6291,2024-03-11
150484,11.6197,2024-03-12
150484,11.6099,2024-03-13
150484,11.6099,2024-03-14
150484,11.6017,2024-03-15
150484,11.5817,2024-03-18
150484,11.5724,2024-03-19
150484,11.5789,2024-03-20
150484,11.6122,2024-03-21
150484,11.5915,2024-03-22
150484,11.5903,2024-03-26
150484,11.6072,2024-03-27
150484,11.6512,2024-03-28
150484,11.6553,2024-03-31
150484,11.609,2024-04-02
150484,11.6101,2024-04-03
150484,11.6175,2024-04-04
150484,11.6054,2024-04-05
150484,11.5747,2024-04-08
150484,11.6051,2024-04-10
152520,10.0375,2024-03-21
152520,10.0116,2024-03-22
152520,10.0094,2024-03-26
152520,10.0293,2024-03-27
152520,10.0687,2024-03-28
152520,10.0726,2024-03-31
152520,10.0138,2024-04-02
152520,10.0144,2024-04-03
152520,10.0171,2024-04-04
152520,9.9948,2024-04-05
152520,9.9556,2024-04-08
152520,9.984,2024-04-10
147908,1139.4459,2022-12-12
147908,1139.6588,2022-12-13
147908,1139.9054,2022-12-14
147908,1140.0565,2022-12-15
147908,1140.2414,2022-12-16
147908,1140.8591,2022-12-19
147908,1141.0001,2022-12-20
147908,1141.2265,2022-12-21
147908,1141.52,2022-12-22
147908,1141.7836,2022-12-23
147908,1142.4217,2022-12-26
147908,1142.6474,2022-12-27
147908,1142.9745,2022-12-28
147908,1143.3034,2022-12-29
147908,1143.6434,2022-12-30
147908,1144.3584,2023-01-02
147908,1144.623,2023-01-03
147908,1144.7193,2023-01-04
147908,1144.9394,2023-01-05
147908,1145.082,2023-01-06
147908,1145.6927,2023-01-09
147908,1145.8011,2023-01-10
147908,1145.9698,2023-01-11
147908,1146.1851,2023-01-12
147908,1146.2465,2023-01-13
147908,1146.8429,2023-01-16
147908,1146.9882,2023-01-17
147908,1147.1394,2023-01-18
147908,1147.3508,2023-01-19
147908,1147.5623,2023-01-20
147908,1148.1351,2023-01-23
147908,1148.333,2023-01-24
147908,1148.5415,2023-01-25
147908,1149.0528,2023-01-27
147908,1149.5845,2023-01-30
147908,1149.8001,2023-01-31
147908,1150.1109,2023-02-01
147908,1150.3152,2023-02-02
147908,1150.5789,2023-02-03
147908,1151.2205,2023-02-06
147908,1151.4677,2023-02-07
147908,1151.5695,2023-02-08
147908,1151.7118,2023-02-09
147908,1152.0339,2023-02-10
147908,1152.7324,2023-02-13
147908,1152.8307,2023-02-14
147908,1153.0163,2023-02-15
147908,1153.2078,2023-02-16
147908,1153.4007,2023-02-17
147908,1154.0198,2023-02-20
147908,1154.1808,2023-02-21
147908,1154.2905,2023-02-22
147908,1154.4078,2023-02-23
147908,1154.5272,2023-02-24
147908,1155.0758,2023-02-27
147908,1155.2998,2023-02-28
147908,1155.4824,2023-03-01
147908,1155.5518,2023-03-02
147908,1155.7491,2023-03-03
147908,1156.3568,2023-03-06
147908,1156.771,2023-03-08
147908,1157.0534,2023-03-09
147908,1157.543,2023-03-10
147908,1158.6477,2023-03-13
147908,1158.947,2023-03-14
147908,1159.0967,2023-03-15
147908,1159.2591,2023-03-16
147908,1159.3704,2023-03-17
147908,1160.1774,2023-03-20
147908,1160.6623,2023-03-21
147908,1161.2765,2023-03-23
147908,1161.3528,2023-03-24
147908,1161.7781,2023-03-27
147908,1161.7936,2023-03-28
147908,1162.5311,2023-03-29
147908,1163.6546,2023-03-31
147908,1164.4339,2023-04-03
147908,1164.8601,2023-04-05
147908,1165.6683,2023-04-06
147908,1166.6331,2023-04-10
147908,1166.8784,2023-04-11
147908,1167.2401,2023-04-12
147908,1167.5169,2023-04-13
147908,1168.3756,2023-04-17
147908,1168.6947,2023-04-18
147908,1168.9438,2023-04-19
147908,1169.1645,2023-04-20
147908,1169.3365,2023-04-21
147908,1169.9898,2023-04-24
147908,1170.202,2023-04-25
147908,1170.4252,2023-04-26
147908,1170.5896,2023-04-27
147908,1170.7787,2023-04-28
147908,1171.4701,2023-05-02
147908,1171.7551,2023-05-03
147908,1171.9646,2023-05-04
147908,1172.8987,2023-05-08
147908,1173.0671,2023-05-09
147908,1173.3055,2023-05-10
147908,1173.4995,2023-05-11
147908,1173.7094,2023-05-12
147908,1174.4437,2023-05-15
147908,1174.8401,2023-05-16
147908,1175.1476,2023-05-17
147908,1175.4461,2023-05-18
147908,1175.7325,2023-05-19
147908,1176.8021,2023-05-22
147908,1176.8574,2023-05-23
147908,1177.0427,2023-05-24
147908,1177.2597,2023-05-25
147908,1177.4584,2023-05-26
147908,1177.9865,2023-05-29
147908,1178.2595,2023-05-30
147908,1178.4609,2023-05-31
147908,1178.8238,2023-06-01
147908,1179.0938,2023-06-02
147908,1179.8056,2023-06-05
147908,1180.0849,2023-06-06
147908,1180.3204,2023-06-07
