scheme_code,market_cap,yield_to_maturity,average_maturity,modified_duration,pe_ratio,portfolio_turnover_ratio,row_num
153187,"{'market_cap_large': 44.9339, 'market_cap_mid': 17.6458, 'market_cap_others': 34.6221, 'market_cap_small': 2.7982}",5.97,"{'avg_maturity_days': 83.95, 'avg_maturity_months': 2.76, 'avg_maturity_years': 0.23}","{'modified_maturity_days': 80.3, 'modified_maturity_months': 2.64, 'modified_maturity_years': 0.22}",42.5326,5.33,1
149264,"{'market_cap_large': 56.9066, 'market_cap_mid': 18.084, 'market_cap_others': 15.6512, 'market_cap_small': 9.3582}",5.98,"{'avg_maturity_days': 103.0, 'avg_maturity_months': 3.4333, 'avg_maturity_years': 0.2821}","{'modified_maturity_days': 99.0, 'modified_maturity_months': 3.3, 'modified_maturity_years': 0.2712}",36.352,3.2,1
150367,"{'market_cap_large': 67.3218, 'market_cap_mid': 7.0935, 'market_cap_others': 23.9436, 'market_cap_small': 1.6411}",5.92,"{'avg_maturity_days': 105.0, 'avg_maturity_months': 3.5, 'avg_maturity_years': 0.2876}","{'modified_maturity_days': 101.0, 'modified_maturity_months': 3.3666, 'modified_maturity_years': 0.2766}",26.6891,9.17,1
120401,"{'market_cap_large': 40.4422, 'market_cap_mid': 19.6819, 'market_cap_others': 34.0559, 'market_cap_small': 5.82}",6.37,"{'avg_maturity_days': 108.0, 'avg_maturity_months': 3.6, 'avg_maturity_years': 0.2958}","{'modified_maturity_days': 101.0, 'modified_maturity_months': 3.3666, 'modified_maturity_years': 0.2766}",41.0387,17.39,1
152109,"{'market_cap_large': 52.1722, 'market_cap_mid': 11.6551, 'market_cap_others': 33.2251, 'market_cap_small': 2.9476}",6.48,"{'avg_maturity_days': 140.83, 'avg_maturity_months': 4.6943, 'avg_maturity_years': 0.3857}","{'modified_maturity_days': 131.181, 'modified_maturity_months': 4.3128, 'modified_maturity_years': 0.3594}",25.5942,0.0,1
142283,"{'market_cap_large': 46.512, 'market_cap_mid': 18.7296, 'market_cap_others': 29.6275, 'market_cap_small': 5.1309}",6.64,"{'avg_maturity_days': 65.7, 'avg_maturity_months': 2.16, 'avg_maturity_years': 0.18}","{'modified_maturity_days': 131.4, 'modified_maturity_months': 4.32, 'modified_maturity_years': 0.36}",31.0604,12.32,1
143163,"{'market_cap_large': 35.0541, 'market_cap_mid': 6.413, 'market_cap_others': 22.4913, 'market_cap_small': 36.0416}",6.91,"{'avg_maturity_days': 146.0, 'avg_maturity_months': 4.8, 'avg_maturity_years': 0.4}","{'modified_maturity_days': 131.4, 'modified_maturity_months': 4.32, 'modified_maturity_years': 0.36}",31.3166,0.64,1
148683,"{'market_cap_large': 64.923, 'market_cap_mid': 18.592, 'market_cap_others': 2.109, 'market_cap_small': 14.3761}",6.13,"{'avg_maturity_days': 200.75, 'avg_maturity_months': 6.6, 'avg_maturity_years': 0.55}","{'modified_maturity_days': 135.05, 'modified_maturity_months': 4.44, 'modified_maturity_years': 0.37}",0.0,0.0,1
148685,"{'market_cap_large': 51.2727, 'market_cap_mid': 15.6895, 'market_cap_others': 20.8011, 'market_cap_small': 12.2368}",5.78,"{'avg_maturity_days': 981.85, 'avg_maturity_months': 32.28, 'avg_maturity_years': 2.69}","{'modified_maturity_days': 146.0, 'modified_maturity_months': 4.8, 'modified_maturity_years': 0.4}",0.0,0.0,1
130206,"{'market_cap_large': 42.7504, 'market_cap_mid': 19.1543, 'market_cap_others': 32.9925, 'market_cap_small': 5.1028}",6.54,"{'avg_maturity_days': 167.9, 'avg_maturity_months': 5.52, 'avg_maturity_years': 0.46}","{'modified_maturity_days': 164.25, 'modified_maturity_months': 5.4, 'modified_maturity_years': 0.45}",39.0425,14.33,1
120364,"{'market_cap_large': 53.3128, 'market_cap_mid': 12.0217, 'market_cap_others': 31.1071, 'market_cap_small': 3.5583}",6.17,"{'avg_maturity_days': 178.85, 'avg_maturity_months': 5.88, 'avg_maturity_years': 0.49}","{'modified_maturity_days': 167.9, 'modified_maturity_months': 5.52, 'modified_maturity_years': 0.46}",34.1156,0.0,1
138464,"{'market_cap_large': 24.0418, 'market_cap_mid': 0.5999, 'market_cap_others': 75.3583, 'market_cap_small': 0.0}",8.68,"{'avg_maturity_days': 200.75, 'avg_maturity_months': 6.6, 'avg_maturity_years': 0.55}","{'modified_maturity_days': 178.85, 'modified_maturity_months': 5.88, 'modified_maturity_years': 0.49}",39.4363,1.11,1
153092,"{'market_cap_large': 10.0628, 'market_cap_mid': 25.1349, 'market_cap_others': 58.0627, 'market_cap_small': 6.7396}",5.94,"{'avg_maturity_days': 189.8, 'avg_maturity_months': 6.24, 'avg_maturity_years': 0.52}","{'modified_maturity_days': 178.85, 'modified_maturity_months': 5.88, 'modified_maturity_years': 0.49}",51.3186,0.0,1
150251,"{'market_cap_large': 36.8164, 'market_cap_mid': 19.7413, 'market_cap_others': 30.4432, 'market_cap_small': 12.9992}",7.45,"{'avg_maturity_days': 343.1, 'avg_maturity_months': 11.28, 'avg_maturity_years': 0.94}","{'modified_maturity_days': 197.1, 'modified_maturity_months': 6.48, 'modified_maturity_years': 0.54}",33.3397,17.15,1
119574,"{'market_cap_large': 50.1285, 'market_cap_mid': 13.9674, 'market_cap_others': 33.4049, 'market_cap_small': 2.4991}",6.87,"{'avg_maturity_days': 222.65, 'avg_maturity_months': 7.32, 'avg_maturity_years': 0.61}","{'modified_maturity_days': 200.75, 'modified_maturity_months': 6.6, 'modified_maturity_years': 0.55}",33.0841,13.27,1
145724,"{'market_cap_large': 46.4574, 'market_cap_mid': 13.2846, 'market_cap_others': 36.2642, 'market_cap_small': 3.9938}",7.1,"{'avg_maturity_days': 237.25, 'avg_maturity_months': 7.8, 'avg_maturity_years': 0.65}","{'modified_maturity_days': 226.3, 'modified_maturity_months': 7.44, 'modified_maturity_years': 0.62}",35.8042,4.9993,1
119771,"{'market_cap_large': 48.7404, 'market_cap_mid': 14.4898, 'market_cap_others': 34.3606, 'market_cap_small': 2.4092}",6.63,"{'avg_maturity_days': 226.3, 'avg_maturity_months': 7.44, 'avg_maturity_years': 0.62}","{'modified_maturity_days': 226.3, 'modified_maturity_months': 7.44, 'modified_maturity_years': 0.62}",39.6286,20.0814,1
120795,"{'market_cap_large': 44.9691, 'market_cap_mid': 14.6857, 'market_cap_others': 36.2873, 'market_cap_small': 4.0579}",6.68,"{'avg_maturity_days': 226.3, 'avg_maturity_months': 7.44, 'avg_maturity_years': 0.62}","{'modified_maturity_days': 226.3, 'modified_maturity_months': 7.44, 'modified_maturity_years': 0.62}",35.2663,11.93,1
130773,"{'market_cap_large': 45.0815, 'market_cap_mid': 17.508, 'market_cap_others': 33.5652, 'market_cap_small': 3.8453}",6.77,"{'avg_maturity_days': 245.0, 'avg_maturity_months': 8.1666, 'avg_maturity_years': 0.6711}","{'modified_maturity_days': 228.0, 'modified_maturity_months': 7.5999, 'modified_maturity_years': 0.6245}",29.693,0.0,1
120821,"{'market_cap_large': 35.4908, 'market_cap_mid': 6.6574, 'market_cap_others': 55.9898, 'market_cap_small': 1.862}",5.89,"{'avg_maturity_days': 394.0, 'avg_maturity_months': 13.1332, 'avg_maturity_years': 1.0792}","{'modified_maturity_days': 240.0, 'modified_maturity_months': 7.9999, 'modified_maturity_years': 0.6574}",51.4775,2.12,1
153043,"{'market_cap_large': 35.7002, 'market_cap_mid': 24.9306, 'market_cap_others': 31.0666, 'market_cap_small': 8.3027}",6.53,"{'avg_maturity_days': 281.05, 'avg_maturity_months': 9.24, 'avg_maturity_years': 0.77}","{'modified_maturity_days': 255.5, 'modified_maturity_months': 8.4, 'modified_maturity_years': 0.7}",37.759,7.5852,1
119526,"{'market_cap_large': 46.1102, 'market_cap_mid': 14.6579, 'market_cap_others': 35.6133, 'market_cap_small': 3.6186}",6.88,"{'avg_maturity_days': 339.45, 'avg_maturity_months': 11.16, 'avg_maturity_years': 0.93}","{'modified_maturity_days': 259.15, 'modified_maturity_months': 8.52, 'modified_maturity_years': 0.71}",33.4731,11.95,1
149908,"{'market_cap_large': 21.4397, 'market_cap_mid': 0.0, 'market_cap_others': 78.5603, 'market_cap_small': 0.0}",7.08,"{'avg_maturity_days': 313.9, 'avg_maturity_months': 10.32, 'avg_maturity_years': 0.86}","{'modified_maturity_days': 262.8, 'modified_maturity_months': 8.64, 'modified_maturity_years': 0.72}",28.792,0.0,1
148454,"{'market_cap_large': 7.0429, 'market_cap_mid': 11.2849, 'market_cap_others': 62.1959, 'market_cap_small': 19.4762}",6.54,"{'avg_maturity_days': 321.2, 'avg_maturity_months': 10.56, 'avg_maturity_years': 0.88}","{'modified_maturity_days': 273.75, 'modified_maturity_months': 9.0, 'modified_maturity_years': 0.75}",48.7347,0.65,1
148026,"{'market_cap_large': 53.725, 'market_cap_mid': 11.0584, 'market_cap_others': 30.9871, 'market_cap_small': 4.2294}",4.16,"{'avg_maturity_days': 302.95, 'avg_maturity_months': 9.96, 'avg_maturity_years': 0.83}","{'modified_maturity_days': 277.4, 'modified_maturity_months': 9.12, 'modified_maturity_years': 0.76}",47.4012,4.0,1
118615,"{'market_cap_large': 56.3902, 'market_cap_mid': 11.99, 'market_cap_others': 25.2219, 'market_cap_small': 6.3979}",6.33,"{'avg_maturity_days': 365.0, 'avg_maturity_months': 12.0, 'avg_maturity_years': 1.0}","{'modified_maturity_days': 310.25, 'modified_maturity_months': 10.2, 'modified_maturity_years': 0.85}",34.1894,2.4,1
152188,"{'market_cap_large': 41.5863, 'market_cap_mid': 19.6613, 'market_cap_others': 23.2166, 'market_cap_small': 15.5357}",5.95,"{'avg_maturity_days': 350.4, 'avg_maturity_months': 11.52, 'avg_maturity_years': 0.96}","{'modified_maturity_days': 313.9, 'modified_maturity_months': 10.32, 'modified_maturity_years': 0.86}",47.3289,8.99,1
120334,"{'market_cap_large': 49.9592, 'market_cap_mid': 11.7215, 'market_cap_others': 34.2559, 'market_cap_small': 4.0634}",6.59,"{'avg_maturity_days': 511.0, 'avg_maturity_months': 16.8, 'avg_maturity_years': 1.4}","{'modified_maturity_days': 321.2, 'modified_maturity_months': 10.56, 'modified_maturity_years': 0.88}",31.934,0.3,1
145478,"{'market_cap_large': 63.0002, 'market_cap_mid': 5.9699, 'market_cap_others': 31.0299, 'market_cap_small': 0.0}",4.05,"{'avg_maturity_days': 394.2, 'avg_maturity_months': 12.96, 'avg_maturity_years': 1.08}","{'modified_maturity_days': 350.4, 'modified_maturity_months': 11.52, 'modified_maturity_years': 0.96}",39.6064,4.66,1
144312,"{'market_cap_large': 56.6871, 'market_cap_mid': 10.4535, 'market_cap_others': 29.4038, 'market_cap_small': 3.4556}",6.18,"{'avg_maturity_days': 540.2, 'avg_maturity_months': 17.76, 'avg_maturity_years': 1.48}","{'modified_maturity_days': 386.9, 'modified_maturity_months': 12.72, 'modified_maturity_years': 1.06}",39.2802,7.59,1
120333,"{'market_cap_large': 53.676, 'market_cap_mid': 8.8733, 'market_cap_others': 35.6945, 'market_cap_small': 1.7561}",6.18,"{'avg_maturity_days': 500.05, 'avg_maturity_months': 16.44, 'avg_maturity_years': 1.37}","{'modified_maturity_days': 412.45, 'modified_maturity_months': 13.56, 'modified_maturity_years': 1.13}",44.5187,2.36,1
120377,"{'market_cap_large': 59.4495, 'market_cap_mid': 5.7748, 'market_cap_others': 33.7874, 'market_cap_small': 0.9883}",6.78,"{'avg_maturity_days': 857.75, 'avg_maturity_months': 28.2, 'avg_maturity_years': 2.35}","{'modified_maturity_days': 419.75, 'modified_maturity_months': 13.8, 'modified_maturity_years': 1.15}",35.456,0.34,1
119482,"{'market_cap_large': 49.7919, 'market_cap_mid': 12.6154, 'market_cap_others': 34.4034, 'market_cap_small': 3.1892}",4.28,"{'avg_maturity_days': 532.9, 'avg_maturity_months': 17.52, 'avg_maturity_years': 1.46}","{'modified_maturity_days': 467.2, 'modified_maturity_months': 15.36, 'modified_maturity_years': 1.28}",43.644,4.87,1
118624,"{'market_cap_large': 49.0732, 'market_cap_mid': 16.7953, 'market_cap_others': 29.5158, 'market_cap_small': 4.6157}",6.61,"{'avg_maturity_days': 562.1, 'avg_maturity_months': 18.48, 'avg_maturity_years': 1.54}","{'modified_maturity_days': 470.85, 'modified_maturity_months': 15.48, 'modified_maturity_years': 1.29}",37.8168,1.39,1
120251,"{'market_cap_large': 61.1437, 'market_cap_mid': 2.3506, 'market_cap_others': 32.3196, 'market_cap_small': 4.186}",6.99,"{'avg_maturity_days': 897.9, 'avg_maturity_months': 29.52, 'avg_maturity_years': 2.46}","{'modified_maturity_days': 474.5, 'modified_maturity_months': 15.6, 'modified_maturity_years': 1.3}",33.1552,0.34,1
139872,"{'market_cap_large': 40.8085, 'market_cap_mid': 18.2186, 'market_cap_others': 32.3911, 'market_cap_small': 8.5818}",6.8,"{'avg_maturity_days': 547.5, 'avg_maturity_months': 18.0, 'avg_maturity_years': 1.5}","{'modified_maturity_days': 478.15, 'modified_maturity_months': 15.72, 'modified_maturity_years': 1.31}",51.9271,3.63,1
133054,"{'market_cap_large': 64.7882, 'market_cap_mid': 2.2204, 'market_cap_others': 32.3489, 'market_cap_small': 0.6426}",6.39,"{'avg_maturity_days': 795.7, 'avg_maturity_months': 26.16, 'avg_maturity_years': 2.18}","{'modified_maturity_days': 514.65, 'modified_maturity_months': 16.92, 'modified_maturity_years': 1.41}",29.0397,0.59,1
140347,"{'market_cap_large': 46.6596, 'market_cap_mid': 12.8399, 'market_cap_others': 36.8312, 'market_cap_small': 3.6693}",6.48,"{'avg_maturity_days': 689.85, 'avg_maturity_months': 22.68, 'avg_maturity_years': 1.89}","{'modified_maturity_days': 558.45, 'modified_maturity_months': 18.36, 'modified_maturity_years': 1.53}",29.0253,6.46,1
152639,"{'market_cap_large': 47.8583, 'market_cap_mid': 11.0039, 'market_cap_others': 34.3072, 'market_cap_small': 6.8305}",7.2,"{'avg_maturity_days': 711.75, 'avg_maturity_months': 23.4, 'avg_maturity_years': 1.95}","{'modified_maturity_days': 558.45, 'modified_maturity_months': 18.36, 'modified_maturity_years': 1.53}",26.9146,0.0,1
140444,"{'market_cap_large': 56.3883, 'market_cap_mid': 7.2785, 'market_cap_others': 30.6285, 'market_cap_small': 5.7046}",6.38,"{'avg_maturity_days': 704.45, 'avg_maturity_months': 23.16, 'avg_maturity_years': 1.93}","{'modified_maturity_days': 573.05, 'modified_maturity_months': 18.84, 'modified_maturity_years': 1.57}",30.1266,4.72,1
151307,"{'market_cap_large': 44.9388, 'market_cap_mid': 14.0572, 'market_cap_others': 34.6235, 'market_cap_small': 6.3805}",6.93,"{'avg_maturity_days': 635.1, 'avg_maturity_months': 20.88, 'avg_maturity_years': 1.74}","{'modified_maturity_days': 576.7, 'modified_maturity_months': 18.96, 'modified_maturity_years': 1.58}",38.3969,0.0,1
119484,"{'market_cap_large': 56.0342, 'market_cap_mid': 14.1361, 'market_cap_others': 26.9895, 'market_cap_small': 2.8402}",4.61,"{'avg_maturity_days': 755.55, 'avg_maturity_months': 24.84, 'avg_maturity_years': 2.07}","{'modified_maturity_days': 638.75, 'modified_maturity_months': 21.0, 'modified_maturity_years': 1.75}",47.2225,0.55,1
119327,"{'market_cap_large': 26.1886, 'market_cap_mid': 2.1954, 'market_cap_others': 71.616, 'market_cap_small': 0.0}",6.67,"{'avg_maturity_days': 708.1, 'avg_maturity_months': 23.28, 'avg_maturity_years': 1.94}","{'modified_maturity_days': 664.3, 'modified_maturity_months': 21.84, 'modified_maturity_years': 1.82}",23.4863,0.0,1
146457,"{'market_cap_large': 47.6322, 'market_cap_mid': 11.0058, 'market_cap_others': 32.9758, 'market_cap_small': 8.3861}",6.8,"{'avg_maturity_days': 883.3, 'avg_maturity_months': 29.04, 'avg_maturity_years': 2.42}","{'modified_maturity_days': 708.1, 'modified_maturity_months': 23.28, 'modified_maturity_years': 1.94}",44.0706,4.73,1
118726,"{'market_cap_large': 12.1232, 'market_cap_mid': 1.0379, 'market_cap_others': 86.8389, 'market_cap_small': 0.0}",8.31,"{'avg_maturity_days': 854.1, 'avg_maturity_months': 28.08, 'avg_maturity_years': 2.34}","{'modified_maturity_days': 722.7, 'modified_maturity_months': 23.76, 'modified_maturity_years': 1.98}",29.4651,0.0,1
153376,"{'market_cap_large': 30.4364, 'market_cap_mid': 5.8665, 'market_cap_others': 62.7855, 'market_cap_small': 0.9116}",8.46,"{'avg_maturity_days': 919.8, 'avg_maturity_months': 30.24, 'avg_maturity_years': 2.52}","{'modified_maturity_days': 730.0, 'modified_maturity_months': 24.0, 'modified_maturity_years': 2.0}",29.7931,0.0,1
139527,"{'market_cap_large': 0.0, 'market_cap_mid': 42.466, 'market_cap_others': 25.4718, 'market_cap_small': 32.0621}",6.72,"{'avg_maturity_days': 1007.4, 'avg_maturity_months': 33.12, 'avg_maturity_years': 2.76}","{'modified_maturity_days': 759.2, 'modified_maturity_months': 24.96, 'modified_maturity_years': 2.08}",51.5179,0.99,1
152051,"{'market_cap_large': 49.6691, 'market_cap_mid': 17.404, 'market_cap_others': 32.0124, 'market_cap_small': 0.9146}",6.93,"{'avg_maturity_days': 905.2, 'avg_maturity_months': 29.76, 'avg_maturity_years': 2.48}","{'modified_maturity_days': 770.15, 'modified_maturity_months': 25.32, 'modified_maturity_years': 2.11}",36.5103,4.074,1
118477,"{'market_cap_large': 62.8838, 'market_cap_mid': 3.3616, 'market_cap_others': 33.7547, 'market_cap_small': 0.0}",6.52,"{'avg_maturity_days': 1018.35, 'avg_maturity_months': 33.48, 'avg_maturity_years': 2.79}","{'modified_maturity_days': 810.3, 'modified_maturity_months': 26.64, 'modified_maturity_years': 2.22}",33.2216,7.57,1
131373,"{'market_cap_large': 51.6585, 'market_cap_mid': 9.0284, 'market_cap_others': 31.7194, 'market_cap_small': 7.5938}",6.61,"{'avg_maturity_days': 1014.7, 'avg_maturity_months': 33.36, 'avg_maturity_years': 2.78}","{'modified_maturity_days': 817.6, 'modified_maturity_months': 26.88, 'modified_maturity_years': 2.24}",31.3757,4.4746,1
119542,"{'market_cap_large': 49.5489, 'market_cap_mid': 15.2487, 'market_cap_others': 28.1971, 'market_cap_small': 7.0053}",5.33,"{'avg_maturity_days': 1168.0, 'avg_maturity_months': 38.4, 'avg_maturity_years': 3.2}","{'modified_maturity_days': 828.55, 'modified_maturity_months': 27.24, 'modified_maturity_years': 2.27}",44.0716,0.74,1
119131,"{'market_cap_large': 55.4396, 'market_cap_mid': 3.9722, 'market_cap_others': 34.4585, 'market_cap_small': 6.1297}",6.48,"{'avg_maturity_days': 1281.15, 'avg_maturity_months': 42.12, 'avg_maturity_years': 3.51}","{'modified_maturity_days': 868.7, 'modified_maturity_months': 28.56, 'modified_maturity_years': 2.38}",31.2776,0.2313,1
148053,"{'market_cap_large': 47.1752, 'market_cap_mid': 7.0211, 'market_cap_others': 34.0875, 'market_cap_small': 11.7163}",6.74,"{'avg_maturity_days': 1255.6, 'avg_maturity_months': 41.28, 'avg_maturity_years': 3.44}","{'modified_maturity_days': 894.25, 'modified_maturity_months': 29.4, 'modified_maturity_years': 2.45}",35.5418,0.1723,1
119472,"{'market_cap_large': 35.923, 'market_cap_mid': 18.2653, 'market_cap_others': 37.1661, 'market_cap_small': 8.6455}",4.85,"{'avg_maturity_days': 1065.8, 'avg_maturity_months': 35.04, 'avg_maturity_years': 2.92}","{'modified_maturity_days': 901.55, 'modified_maturity_months': 29.64, 'modified_maturity_years': 2.47}",40.3375,3.35,1
126393,"{'market_cap_large': 49.6687, 'market_cap_mid': 8.4074, 'market_cap_others': 33.5085, 'market_cap_small': 8.4154}",6.76,"{'avg_maturity_days': 1197.2, 'avg_maturity_months': 39.36, 'avg_maturity_years': 3.28}","{'modified_maturity_days': 908.85, 'modified_maturity_months': 29.88, 'modified_maturity_years': 2.49}",30.9676,5.03,1
134643,"{'market_cap_large': 41.3362, 'market_cap_mid': 9.3195, 'market_cap_others': 33.8188, 'market_cap_small': 15.5255}",7.34,"{'avg_maturity_days': 1200.85, 'avg_maturity_months': 39.48, 'avg_maturity_years': 3.29}","{'modified_maturity_days': 908.85, 'modified_maturity_months': 29.88, 'modified_maturity_years': 2.49}",34.4591,0.0,1
120616,"{'market_cap_large': 12.7102, 'market_cap_mid': 3.4543, 'market_cap_others': 77.9954, 'market_cap_small': 5.8401}",7.49,"{'avg_maturity_days': 1416.2, 'avg_maturity_months': 46.56, 'avg_maturity_years': 3.88}","{'modified_maturity_days': 919.8, 'modified_maturity_months': 30.24, 'modified_maturity_years': 2.52}",35.1982,0.2,1
146010,"{'market_cap_large': 54.6895, 'market_cap_mid': 8.237, 'market_cap_others': 33.5715, 'market_cap_small': 3.5019}",6.77,"{'avg_maturity_days': 1810.4, 'avg_maturity_months': 59.52, 'avg_maturity_years': 4.96}","{'modified_maturity_days': 949.0, 'modified_maturity_months': 31.2, 'modified_maturity_years': 2.6}",32.0979,0.2609,1
118994,"{'market_cap_large': 11.3821, 'market_cap_mid': 1.1038, 'market_cap_others': 85.4559, 'market_cap_small': 2.0582}",6.41,"{'avg_maturity_days': 1292.1, 'avg_maturity_months': 42.48, 'avg_maturity_years': 3.54}","{'modified_maturity_days': 952.65, 'modified_maturity_months': 31.32, 'modified_maturity_years': 2.61}",26.5249,0.0,1
146940,"{'market_cap_large': 15.4921, 'market_cap_mid': 3.4298, 'market_cap_others': 77.2829, 'market_cap_small': 3.7952}",6.27,"{'avg_maturity_days': 1251.95, 'avg_maturity_months': 41.16, 'avg_maturity_years': 3.43}","{'modified_maturity_days': 959.95, 'modified_maturity_months': 31.56, 'modified_maturity_years': 2.63}",0.0,0.12,1
